NPC编号	ini注释名称	对象类型	副本分组场景刷新属性包	实力包编号	AI类型	表现AI包编号	NPC类型	是否转身	模型编号	模型半径	图片	材质类型	脚本编号	级别	怪物强度	跑步速度	修为经验	掉落	掉落数量	技能表	主动被动	响应范围	走路速度	锁定位移攻击	选择操作	拾取权限清空时间	无拾取物消失时间	最大消失时间	触发特效	巡逻模式	巡逻半径	路径ID	是否随机出现	缩放	武器名称	武器持握方式	武器类型	出生状态	随机动作	刷新时间	NPC种类ID	门派	称号	籍贯	阵营	名字表序号	生平表序号	生平	进入切磋前对话	结束切磋后对话	空闲状态对话	进入战斗对话	脱离战斗对话	死亡对话	召唤对话	受到伤害状态对话	碰撞时对话	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	不能移动	攻击防御比重	防御概率	"战斗频率,毫秒"	使用锁定技能概率	锁定技能间隔	召唤类型	召唤ID	召唤半径	表演概率	表演时间	"追击范围,米"	只关心距离脱离战斗	附加随机能力编号	普通攻击	势力归属	势力关系表	AI编辑包	直接触发	接任务表	交任务表	善恶参数	时间轴	格挡方式(-1表示不格挡)	破防几率	破防使用技能	格挡CD	使用轻功	轻功使用概率(默认为0)	脱战回血	连招表	加载蓝条	黑幕对话	不会反击	动作集	无受击动作（1不播放）	上半身受击动作（1不播放）	NPC优先显示	动态图标	商店ID	天气包	是否可见	动态副本积分	动态buff包	动态技能包	动态副本限制套路标志	伤害判定奖励类BOSS类型	追击高度差	竞拍掉落	团队显示道具
BossClone004311	柳方朔	BossNpc	444	98	7	5	340		npc\fbboss004011	1	icon\monster\fbboss004011.png		npc\clone\clone004\bossclone004311.lua	70	10	7.5			5	"Clone004_liufangshuo_01,1,0;Clone004_liufangshuo_02,1,0;Clone004_liufangshuo_03,1,0;Clone004_liufangshuo_04,1,0;Clone004_liufangshuo_05,1,0;Clone004_liufangshuo_06,1,0;Clone004_liufangshuo_07,1,0;Clone004_liufangshuo_08,1,0;Clone004_liufangshuo_09,1,0;Clone004_liufangshuo_10,1,0;Clone004_liufangshuo_11,1,0;Clone004_liufangshuo_12,1,0;Clone004_liufangshuo_01_B,1,0;Clone004_liufangshuo_02_B,1,0;Clone004_liufangshuo_03_B,1,0;Clone004_liufangshuo_04_B,1,0;Clone004_liufangshuo_05_B,1,0;Clone004_liufangshuo_06_B,1,0;Clone004_liufangshuo_07_B,1,0;Clone004_liufangshuo_08_B,1,0;Clone004_liufangshuo_12_B,1,0;Clone004_liufangshuo_01_C,1,0;Clone004_liufangshuo_02_C,1,0;Clone004_liufangshuo_03_C,1,0;Clone004_liufangshuo_04_C,1,0;Clone004_liufangshuo_05_C,1,0;Clone004_liufangshuo_06_C,1,0;Clone004_liufangshuo_07_C,1,0;Clone004_liufangshuo_08_C,1,0;Clone004_liufangshuo_12_C,1,0;"	0	15	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					dsword1_1		stand	standfree1	-1					2						"$30503,$30505"	30510	30504	"$30502,$30503,$30505"		30500-30506			BossClone004010；BossClone004009；BossClone004012	0	0	0		50	-1	2000	20	1000	1		10			30	1			1306	"1046,0"	384	1			2		5			20	15	30	4						1	1											20		
BossClone004312	赫拉尔舒	BossNpc	444	96	7	5	340		npc\fbboss004003	1	icon\monster\fbboss004003.png		npc\clone\clone004\bossclone004312.lua	65	10	7.5			5	"Clone004_helaershu_01,1,0;Clone004_helaershu_02,1,0;Clone004_helaershu_03,1,20;Clone004_helaershu_04,1,30;Clone004_helaershu_05,1,30;Clone004_helaershu_06,1,30;Clone004_dadafujiang_05,1,30;Clone004_dadafujiang_06,1,30;"	0	15	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					blade1_1		stand	standfree1	-1					2						"$30504,$30505"	30511	30505	"$30501,$30503,$30507"		30500-30506			BossClone004010；BossClone004011；BossClone004009	0	0	0		50	-1	2000	20	1000	1		10			30	1			1306	"1046,0"	385	1			2	401	5			20	15	30	4						1	1											20		
BossClone004313	塔拉营巴特	BossNpc	444	97	7	5	340		npc\fbboss004014	1	icon\monster\fbboss004008.png		npc\clone\clone004\bossclone004313.lua	67	10	7.5			5	"Clone004_majier_05,1,0;Clone004_majier_06,1,0;Clone004_majier_07,1,0;Clone004_bate_01,1,0;Clone004_bate_02,1,0;Clone004_bate_03,1,0;Clone004_bate_04,1,0;Clone004_bate_01_B,1,0;Clone004_bate_02_B,1,0;Clone004_bate_03_B,1,0;Clone004_bate_04_B,1,0;Clone004_bate_01_C,1,0;Clone004_bate_02_C,1,0;Clone004_bate_03_C,1,0;Clone004_bate_04_C,1,0;"	0	100	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					gblade1_1		stand	standfree1	-1					2						"$30504,$30505"	30512	30506	30508		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		10			30	1			1306	"1046,0"	386	1			2		5			20	15	30	4						1	1											20		
BossClone004316	柳方朔	BossNpc	444	98	7	5	340		npc\fbboss004011	1	icon\monster\fbboss004011.png		npc\clone\clone004\bossclone004316.lua	70	10	7.5			5	"Clone004_liufangshuo_01,1,0;Clone004_liufangshuo_02,1,0;Clone004_liufangshuo_03,1,0;Clone004_liufangshuo_04,1,0;Clone004_liufangshuo_05,1,0;Clone004_liufangshuo_06,1,0;Clone004_liufangshuo_07,1,0;Clone004_liufangshuo_08,1,0;Clone004_liufangshuo_09,1,0;Clone004_liufangshuo_10,1,0;Clone004_liufangshuo_11,1,0;Clone004_liufangshuo_12,1,0"	0	15	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					dsword1_1		stand	standfree1	-1					2						"$30503,$30505"	30510	30504	"$30502,$30503,$30505"		30500-30506			BossClone004010；BossClone004009；BossClone004012	0	0	0		50	-1	2000	20	1000	1		10			30	1			1306	"1046,0"		1			2		5			20	15	30	4						1	1											20		
BossClone004315	完颜拉索	BossNpc	444	96	7	5	340		npc\fbboss004006	1	icon\monster\fbboss004006.png		npc\clone\clone004\bossclone004315.lua	55	10	7.5			5	"Clone004_wanyanlasuo_01,1,0;Clone004_wanyanlasuo_02,1,0;Clone004_wanyanlasuo_03,1,0;Clone004_wanyanlasuo_04,1,0"	0	15	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30504,$30505"	30503	30504	"$30503,$30504"		30500-30506				0	0	0		100	-1	2000	20	1000	1		10			30	1			1306	"1046,0"		1			2		5			20	15	30	4						1	1											20		
BossClone004314	塔拉营巴特	BossNpc	444	97	7	5	340		npc\fbboss004014	1	icon\monster\fbboss004008.png		npc\clone\clone004\bossclone004314.lua	67	10	7.5			5	"Clone004_wanyanlasuo_01,1,0;Clone004_wanyanlasuo_02,1,0;Clone004_wanyanlasuo_03,1,0;Clone004_wanyanlasuo_04,1,0;Clone004_bate_01,1,0;Clone004_bate_02,1,0;Clone004_bate_03,1,0;Clone004_bate_04,1,0;"	0	100	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					gblade1_1		stand	standfree1	-1					2						"$30504,$30505"	30512	30506	30508		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		10			30	1			1306	"1046,0"		1			2		5			20	15	30	4						1	1											20		
BossClone004317	呼尔殊	BossNpc	444	97	7	5	340		npc\fbboss004004	1	icon\monster\fbboss004004.png		npc\clone\clone004\bossclone004317.lua	67	10	7.5			5	"Clone004_huershu_01,1,0;Clone004_huershu_02,1,0;Clone004_huershu_03,1,0;Clone004_huershu_04,1,0;Clone004_huershu_05,1,0;Clone004_huershu_06,1,0;Clone004_huershu_07,1,0;Clone004_huershu_08,1,0;Clone004_huershu_09,1,0;Clone004_huershu_01_B,1,0;Clone004_huershu_02_B,1,0;Clone004_huershu_03_B,1,0;Clone004_huershu_04_B,1,0;Clone004_huershu_05_B,1,0;Clone004_huershu_09_B,1,0;Clone004_huershu_01_C,1,0;Clone004_huershu_02_C,1,0;Clone004_huershu_03_C,1,0;Clone004_huershu_04_C,1,0;Clone004_huershu_05_C,1,0;Clone004_huershu_09_C,1,0;"	0	15	2.5	1	2	6000000	6000000	6000000	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30502,$30505"	30505	30501	"$30504,$30507"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		5			30	1			1049	"1046,0"	387	1			2		5			20	15	30	4						1	1											20		
																							2.5																																																																																									
	//雁门关副本守军线																						2.5																																																																																									
BossClone004401	呼延骁	BossNpc	244	96	7	5	340		npc\fbboss004003	1	icon\monster\fbboss004003.png		npc\clone\clone004\bossclone004001.lua	58	10	7.5			5	"Clone004_huyanxiao_01,1,0;Clone004_huyanxiao_02,1,0;Clone004_huyanxiao_03,1,0;Clone004_huyanxiao_04,1,0;Clone004_huyanxiao_05,1,0;Clone004_huyanxiao_06,1,0;Clone004_huyanxiao_07,1,0;Clone004_huyanxiao_08,1,0;Clone004_huyanxiao_01_B,1,0;Clone004_huyanxiao_02_B,1,0;Clone004_huyanxiao_03_B,1,0;Clone004_huyanxiao_04_B,1,0;Clone004_huyanxiao_08_B,1,0;Clone004_huyanxiao_01_C,1,0;Clone004_huyanxiao_02_C,1,0;Clone004_huyanxiao_03_C,1,0;Clone004_huyanxiao_04_C,1,0;Clone004_huyanxiao_08_C,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30501,$30502"	30500	30501	"$30502,$30506"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		18			40	1			1048	"1046,0"	388	1			2		5			20	15	30	4						1	1											20		
BossClone004402	卢仲	BossNpc	244	96	7	5	340		npc\fbboss004002	1	icon\monster\fbboss004002.png		npc\clone\clone004\bossclone004002.lua	60	10	7.5			5	"Clone004_luzhong_01,1,0;Clone004_luzhong_02,1,0;Clone004_luzhong_03,1,0;Clone004_luzhong_04,1,0;Clone004_luzhong_05,1,0;Clone004_luzhong_06,1,0;Clone004_luzhong_07,1,0;Clone004_luzhong_08,1,0;Clone004_luzhong_01_B,1,0;Clone004_luzhong_02_B,1,0;Clone004_luzhong_03_B,1,0;Clone004_luzhong_04_B,1,0;Clone004_luzhong_08_B,1,0;Clone004_luzhong_01_C,1,0;Clone004_luzhong_02_C,1,0;Clone004_luzhong_03_C,1,0;Clone004_luzhong_04_C,1,0;Clone004_luzhong_08_C,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					hand_0		stand	standfree1	-1					2						"$30500,$30503"	30501	30502	"$30503,$30505"		30500-30506				0	0	0		90	-1	2000	20	1000	1	FunnpcClone004160	50			40	1		Clone004_luzhong_normalhit	1305	"1046,0"	389	1			2		5			20			4						1	1											20		
BossClone004403	马吉尔	BossNpc	244	97	7	5	340		npc\fbnpc004006	1	icon\monster\fbnpc004006.png		npc\clone\clone004\bossclone004003.lua	56	10	7.5			5	"Clone004_majier_01,1,0;Clone004_majier_02,1,0;Clone004_majier_03,1,0;Clone004_majier_04,1,0;Clone004_majier_05,1,0;Clone004_majier_06,1,0;Clone004_majier_07,1,0;Clone004_majier_08,1,0;Clone004_majier_01_B,1,0;Clone004_majier_02_B,1,0;Clone004_majier_03_B,1,0;Clone004_majier_04_B,1,0;Clone004_majier_08_B,1,0;Clone004_majier_01_C,1,0;Clone004_majier_02_C,1,0;Clone004_majier_03_C,1,0;Clone004_majier_04_C,1,0;Clone004_majier_08_C,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					blade1_1		stand	standfree1	-1					2						"$30501,$30502"	30502	30503	"$30502,$30507"		30500-30506				0	0	0		30	-1	2000	20	1000	1		20			40	1			1048	"1046,0"	390	1			2		5			20	15	30	4						1	1											20		
BossClone004404	完颜拉索	BossNpc	244	97	7	5	340		npc\fbboss004006	1	icon\monster\fbboss004006.png		npc\clone\clone004\bossclone004004.lua	55	10	7.5			5	"Clone004_wanyanlasuo_01,1,0;Clone004_wanyanlasuo_02,1,0;Clone004_wanyanlasuo_03,1,0;Clone004_wanyanlasuo_04,1,0;Clone004_wanyanlasuo_05,1,0;Clone004_wanyanlasuo_06,1,0;Clone004_wanyanlasuo_07,1,0;Clone004_wanyanlasuo_08,1,0;Clone004_wanyanlasuo_04_B,1,0;Clone004_wanyanlasuo_05_B,1,0;Clone004_wanyanlasuo_06_B,1,0;Clone004_wanyanlasuo_07_B,1,0;Clone004_wanyanlasuo_08_B,1,0;Clone004_wanyanlasuo_04_C,1,0;Clone004_wanyanlasuo_05_C,1,0;Clone004_wanyanlasuo_06_C,1,0;Clone004_wanyanlasuo_07_C,1,0;Clone004_wanyanlasuo_08_C,1,0;Clone004_wanyanlasuo_10,1,40"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30504,$30505"	30503	30504	"$30503,$30504"		30500-30506				0	0	0		100	-1	2000	20	1000	1		10			60	1			1048	"1046,0"	391	1			2		5			20	15	30	4						1	1											20		
BossClone004405	阿鲁台	BossNpc	244	98	7	5	340		npc\fbboss004005	1	icon\monster\fbboss004005.png		npc\clone\clone004\bossclone004505.lua	60	10	7.5			5	"Clone004_alutai_01,1,0;Clone004_alutai_02,1,0;Clone004_alutai_03,1,0;Clone004_alutai_04,1,0;Clone004_alutai_05,1,0;Clone004_alutai_06,1,0;Clone004_alutai_07,1,0;Clone004_alutai_08,1,0;Clone004_alutai_09,1,30;Clone004_alutai_10,1,0;Clone004_alutai_11,1,0;Clone004_alutai_01_B,1,0;Clone004_alutai_02_B,1,0;Clone004_alutai_03_B,1,0;Clone004_alutai_04_B,1,0;Clone004_alutai_05_B,1,0;Clone004_alutai_06_B,1,0;Clone004_alutai_10_B,1,0;Clone004_alutai_11_B,1,0;Clone004_alutai_01_C,1,0;Clone004_alutai_02_C,1,0;Clone004_alutai_03_C,1,0;Clone004_alutai_04_C,1,0;Clone004_alutai_05_C,1,0;Clone004_alutai_06_C,1,0;Clone004_alutai_10_C,1,0;Clone004_alutai_11_C,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30501,$30503"	30504	30505	"$30503,$30505"		30500-30506				0	0	0		50	-1	2000	20	1000	1		18			40	1			1048	"1046,0"	392	1			2	433	5			20	15	30	4						1	1											20		
BossClone004406	呼尔特	BossNpc	244	97	7	5	340		npc\fbboss004004	1	icon\monster\fbboss004004.png		npc\clone\clone004\bossclone004006.lua	67	10	7.5			5	"Clone004_huerte_01,1,0;Clone004_huerte_02,1,0;Clone004_huerte_03,1,0;Clone004_huerte_04,1,0;Clone004_huerte_05,1,0;Clone004_huerte_06,1,0;Clone004_huerte_07,1,0;Clone004_huerte_08,1,0;Clone004_huerte_01_B,1,0;Clone004_huerte_02_B,1,0;Clone004_huerte_03_B,1,0;Clone004_huerte_04_B,1,0;Clone004_huerte_05_B,1,0;Clone004_huerte_01_C,1,0;Clone004_huerte_02_C,1,0;Clone004_huerte_03_C,1,0;Clone004_huerte_04_C,1,0;Clone004_huerte_05_C,1,0;"	0	25	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30502,$30505"	30505	30501	"$30504,$30507"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		5			40	1			1048	"1046,0"	393	1			2		5			20			4						1	1											20		
BossClone004407	方无恨	BossNpc		97	7	5	340		npc\fbboss004007	1	icon\monster\fbboss004007.png		npc\clone\clone004\bossclone004007.lua	67	10	7.5			5	"Clone004_fangwuhen_01,1,0;Clone004_fangwuhen_02,1,0;Clone004_fangwuhen_03,1,0;Clone004_fangwuhen_04,1,0;Clone004_fangwuhen_05,1,0;Clone004_fangwuhen_06,1,0;Clone004_fangwuhen_07,1,0;Clone004_fangwuhen_08,1,0;Clone004_fangwuhen_09,1,0;Clone004_fangwuhen_10,1,0;Clone004_fangwuhen_11,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30501,$30502"	30506	30502	"$30502,$30503"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		5			40	1			1048	"1046,0"		1			2		5			20	15	30	4						1	1											20		
BossClone004408	邢中天	BossNpc	244	97	7	5	340		npc\fbboss004008	1	icon\monster\fbboss004008.png		npc\clone\clone004\bossclone004008.lua	68	10	7.5			5	"Clone004_xinzhongtian_01,1,0;Clone004_xinzhongtian_02,1,0;Clone004_xinzhongtian_03,1,0;Clone004_xinzhongtian_04,1,0;Clone004_xinzhongtian_05,1,0;Clone004_xinzhongtian_06,1,0;Clone004_xinzhongtian_07,1,0;Clone004_xinzhongtian_08,1,0;Clone004_xinzhongtian_01_B,1,0;Clone004_xinzhongtian_02_B,1,0;Clone004_xinzhongtian_03_B,1,0;Clone004_xinzhongtian_04_B,1,0;Clone004_xinzhongtian_08_B,1,0;Clone004_xinzhongtian_01_C,1,0;Clone004_xinzhongtian_02_C,1,0;Clone004_xinzhongtian_03_C,1,0;Clone004_xinzhongtian_04_C,1,0;Clone004_xinzhongtian_08_C,1,0"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					gblade1_1		stand	standfree1	-1					2						"$30501,$30505"	30507	30503	"$30504,$30507"		30500-30506				0	0	0		100	-1	2000	20	1000	1		12			40	1			1048	"1046,0"	394	1			2		5			20	15	30	4						1	1											20		
BossClone004409	禅耶纳	BossNpc	244	97	7	5	340		npc\fbboss004009	1	icon\monster\fbboss004009.png		npc\clone\clone004\bossclone004009.lua	65	10	7.5			5	"clone004_cyn_01,1,30;clone004_cyn_02,1,30;clone004_cyn_03,1,30;clone004_cyn_04,1,30;clone004_cyn_05,1,30;clone004_cyn_06,1,30;"	0	25	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					blade1_1		stand	standfree1	-1					2						"$30504,$30505"	30508	30504	"$30505,$30506"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105	BossClone004010；BossClone004011；BossClone004012	0	0	0		100	-1	2000	20	1000	1		10			40	1			1048	"1046,0"	395	1			2		5			20			4						1	1											20		
BossClone004410	拉忽尔脱	BossNpc	244	98	7	5	340		npc\fbboss004010	1	icon\monster\fbboss004010.png		npc\clone\clone004\bossclone004010.lua	70	10	7.5			5	"Clone004_lahuertuo_01,1,0;Clone004_lahuertuo_02,1,0;Clone004_lahuertuo_03,1,0;Clone004_lahuertuo_04,1,0;Clone004_lahuertuo_05,1,0;Clone004_lahuertuo_06,1,0;Clone004_lahuertuo_07,1,0;Clone004_lahuertuo_08,1,0;Clone004_lahuertuo_09,1,0;Clone004_lahuertuo_10,1,0;Clone004_lahuertuo_11,1,0;Clone004_lahuertuo_12,1,0;Clone004_lahuertuo_01_B,1,0;Clone004_lahuertuo_02_B,1,0;Clone004_lahuertuo_03_B,1,0;Clone004_lahuertuo_04_B,1,0;Clone004_lahuertuo_05_B,1,0;Clone004_lahuertuo_06_B,1,0;Clone004_lahuertuo_07_B,1,0;Clone004_lahuertuo_08_B,1,0;Clone004_lahuertuo_12_B,1,0;Clone004_lahuertuo_01_C,1,0;Clone004_lahuertuo_02_C,1,0;Clone004_lahuertuo_03_C,1,0;Clone004_lahuertuo_04_C,1,0;Clone004_lahuertuo_05_C,1,0;Clone004_lahuertuo_06_C,1,0;Clone004_lahuertuo_07_C,1,0;Clone004_lahuertuo_08_C,1,0;Clone004_lahuertuo_12_C,1,0;"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					lstuff1_1		stand	standfree1	-1					2						"$30504,$30505"	30509	30505	"$30501,$30503,$30507"		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105	BossClone004009；BossClone004011；BossClone004012	0	0	0		100	-1	2000	20	1000	1		10			40	1			1048	"1046,0"	396	1			2		5			20			4						1	1											20		
BossClone004411	柳方朔	BossNpc	244	98	7	5	340		npc\fbboss004011	1	icon\monster\fbboss004011.png		npc\clone\clone004\bossclone004011.lua	70	10	7.5			5	"Clone004_liufangshuo_01,1,0;Clone004_liufangshuo_02,1,0;Clone004_liufangshuo_03,1,0;Clone004_liufangshuo_04,1,0;Clone004_liufangshuo_05,1,0;Clone004_liufangshuo_06,1,0;Clone004_liufangshuo_07,1,0;Clone004_liufangshuo_08,1,0;Clone004_liufangshuo_09,1,0;Clone004_liufangshuo_10,1,0;Clone004_liufangshuo_11,1,0;Clone004_liufangshuo_12,1,0;Clone004_liufangshuo_01_B,1,0;Clone004_liufangshuo_02_B,1,0;Clone004_liufangshuo_03_B,1,0;Clone004_liufangshuo_04_B,1,0;Clone004_liufangshuo_05_B,1,0;Clone004_liufangshuo_06_B,1,0;Clone004_liufangshuo_07_B,1,0;Clone004_liufangshuo_08_B,1,0;Clone004_liufangshuo_12_B,1,0;Clone004_liufangshuo_01_C,1,0;Clone004_liufangshuo_02_C,1,0;Clone004_liufangshuo_03_C,1,0;Clone004_liufangshuo_04_C,1,0;Clone004_liufangshuo_05_C,1,0;Clone004_liufangshuo_06_C,1,0;Clone004_liufangshuo_07_C,1,0;Clone004_liufangshuo_08_C,1,0;Clone004_liufangshuo_12_C,1,0;"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					dsword1_1		stand	standfree1	-1					2						"$30503,$30505"	30510	30504	"$30502,$30503,$30505"		30500-30506			BossClone004010；BossClone004009；BossClone004012	0	0	0		50	-1	2000	20	1000	1		10			40	1			1048	"1046,0"		1			2		5			20	15	30	4						1	1											20		
BossClone004412	赫拉尔舒	BossNpc	244	96	7	5	340		npc\fbboss004003	1	icon\monster\fbboss004003.png		npc\clone\clone004\bossclone004012.lua	65	10	7.5			5	"Clone004_helaershu_01,1,0;Clone004_helaershu_02,1,0;Clone004_helaershu_03,1,20;Clone004_helaershu_04,1,30;Clone004_helaershu_05,1,30;Clone004_helaershu_06,1,30;Clone004_dadafujiang_05,1,30;Clone004_dadafujiang_06,1,30;"	0	15	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					blade1_1		stand	standfree1	-1					2						"$30504,$30505"	30511	30505	"$30501,$30503,$30507"		30500-30506			BossClone004010；BossClone004011；BossClone004009	0	0	0		50	-1	2000	20	1000	1		10			40	1			1048	"1046,0"	397	1			2	401	5			20	15	30	4						1	1											20		
BossClone004413	塔拉营巴特	BossNpc	244	97	7	5	340		npc\fbboss004014	1	icon\monster\fbboss004008.png		npc\clone\clone004\bossclone004100.lua	67	10	7.5			5	"Clone004_majier_05,1,0;Clone004_majier_06,1,0;Clone004_majier_07,1,0;Clone004_bate_01,1,0;Clone004_bate_02,1,0;Clone004_bate_03,1,0;Clone004_bate_04,1,0;Clone004_bate_01_B,1,0;Clone004_bate_02_B,1,0;Clone004_bate_03_B,1,0;Clone004_bate_04_B,1,0;Clone004_bate_01_C,1,0;Clone004_bate_02_C,1,0;Clone004_bate_03_C,1,0;Clone004_bate_04_C,1,0;"	0	100	2.5	1	2	6000000	5	5	npc_foundplayer	0	0					gblade1_1		stand	standfree1	-1					2						"$30504,$30505"	30512	30506	30508		30500-30506		FunnpcClone004052;FunnpcClone004003;FunnpcClone004004;FunnpcClone004005;FunnpcClone004006;FunnpcClone004007;FunnpcClone004017;FunnpcClone004018;FunnpcClone004019;FunnpcClone004020;FunnpcClone004021;FunnpcClone004008;Convoy2162;FunnpcClone004022;FunnpcClone004023;FunnpcClone004024;FunnpcClone004028;FunnpcClone004101;FunnpcClone004102;FunnpcClone004103;FunnpcClone004104;FunnpcClone004105		0	0	0		100	-1	2000	20	1000	1		10			40	1			1048	"1046,0"	398	1			2		5			20	15	30	4						1	1											20		
