NPC±àºÅ	¶ÔÏóÀàĞÍ	Ãû³Æ	Ä£ĞÍ±àºÅ	Í·Ïñ	NPCÀàĞÍ	NPCÖÖÀàID	ÏìÓ¦·¶Î§	Ñ¡Ôñ²Ù×÷·ÖÀà	Êó±êĞÎ×´	½Å±¾±àºÅ	²É¼¯·¶Î§	²É¼¯Ê±ÌØĞ§Ãû	²É¼¯ºóÌØĞ§Ãû	²É¼¯ºóÌØĞ§³ÖĞøÊ±¼ä£¨ºÁÃë£©	²É¼¯¶¯×÷Ãû	Ë¢ĞÂÊ±¼ä£¨ms£©	¶ÁÌõÊ±¼ä(ms)	²É¼¯ÀàĞÍ	²ÎÊı1	²ÎÊı2	»ØÊÕ	µôÂä	²É¼¯µØµã	×î¶à¿É²É¼¯´ÎÊı	ÌåÁ¦	¹¤¾ßÏŞÖÆID£¨²»ÌîĞ´±íÊ¾Ã»ÓĞÏŞÖÆ£©	¶àÈËÍ¬Ê±²É¼¯£¨Ìî1ÔÊĞí£©	AI±à¼­°ü	´æÔÚÊ±¼ä
Gather0015cyh	MineNpc	ÒÑ¾­¶ÏÆøµÄ´åÃñ	npc\itemnpc230	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1	50012	0				10					
Gather0016cyh	MineNpc	ÆÆÍë	npc\npcitem373	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1	28052	0		taskitem_028cyh		99999					
Gather0017cyh	MineNpc	¾ÆÌ³	npc\itemnpc060	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact012		1551	1	28060	0				99999					
Gather0018cyh	MineNpc	¾ÆÌ³	npc\itemnpc060	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1	28060	0				99999					
Gather0019cyh	MineNpc	¾ÆÌ³	npc\itemnpc060	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1	28060	0				99999					
Gather0020cyh	MineNpc	¶«·½ÊÀ¼ÒÁîÆì	npc\Guildqizhi01	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1		0				99999					
									28																				
Gather0013mm	MineNpc	ĞĞÀî	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	40172	0		taskitem_019mm		1					
Gather0015mm	MineNpc	µÇÃÅÀñÎï	npc\itemnpc005a	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	40157	0		taskitem_022mm		1					
Gather0016mm	MineNpc	Á¸Ê³	npc\itemnpc165	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	40339	0		taskitem_023mm		1					
Gather0017mm	MineNpc	Á¸Ê³	npc\itemnpc165	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	22133	0		taskitem_024mm		1					
Gather0018mm	MineNpc	¼¦	npc\worldnpc143	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact049	5000	5000	1	26101	0		taskitem_314m		1					
Gather0019mm	MineNpc	Ï¸Õë	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	50094	0		taskitem_026mm		1					
Gather0020mm	MineNpc	ÀñºĞ	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	36004	0		taskitem_031mm		1					
Gather0021mm	MineNpc	ÀñºĞ	npc\itemnpc229	icon\funcnpc\task.png	153	3	20	2	28	npc\gathernpc_36004.lua	3				interact017	10000	8000	1	36004	0		taskitem_031mm		1					
Gather0022mm	MineNpc	ÀñºĞ	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gathernpc_36004.lua	3				interact017	10000	8000	1	36004	0		taskitem_031mm		1					
Gather0023mm	MineNpc	ÀñºĞ	npc\itemnpc201	icon\funcnpc\task.png	153	3	20	2	28	npc\gathernpc_36004.lua	3				interact017	10000	8000	1	36004	0		taskitem_031mm		1					
Gather0030mm	MineNpc	ºĞ×Ó	npc\itemnpc428	icon\funcnpc\task.png	153	3	10	2	28	npc\gather_npc.lua	1				interact017	10000	2000	1	36014	0				1				116	
Gather0031mm	MineNpc	ÃÜ·âµÄ´óÏä×Ó	npc\itemnpc591	icon\funcnpc\task.png	153	3	10	2	28	npc\gather_npc.lua	1				interact017	5000	2000	1	22080	0		taskitem_040mm		1					
Gather0032mm	MineNpc	µòÁãµÄÌú´Ì»¨	npc\itemnpc215	icon\funcnpc\task.png	153	3	10	2	28	npc\gather_npc.lua	1				interact017	5000	2000	1	12345	0				1					
									28																				
Gather0030xz	MineNpc	ÄÁ²İ	npc\cj_040017	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83953	0		taskitem_30xz		1					
Gather0031xz	MineNpc	ÂíÎ²²İ	npc\itemnpc064	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83954	0		taskitem_31xz		1					
Gather0032xz	MineNpc	¾Õ»¨	npc\cj_040038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83955	0		taskitem_32xz		1					
Gather0033xz	MineNpc	Âí·à	npc\cj_101003	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83958	0		taskitem_33xz		1					
Gather0034xz	MineNpc	À¼»¨	npc\itemnpc066	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83959	0		taskitem_34xz		1					
Gather0035xz	MineNpc	Ê¯×Ó	npc\cj020100	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	83960	0		taskitem_35xz		1					
									28																				
									28																				
									28																				
									28																				
									28																				
Gather0010mm	MineNpc	ÏÊ»¨	npc\cj_160150	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	40197	0		taskitem_011mm		1					
Gather0011mm	MineNpc	»¹Ã»Ï´µÄÍë	npc\npcitem052	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	40200	0		taskitem_012mm		1					
Gather0012mm	MineNpc	ÓñÅå	npc\itemnpc170	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	40208;80012	0		taskitem_016mm		1					
									28																				
									28																				
Gather0010zh	MineNpc	Åá½«¾ü±®	npc\itemnpc006	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80919	0		taskitem_93sl		1					
Gather0011zh	MineNpc	¾Æ½Ñ	npc\itemnpc470	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	80929	0		taskitem_169sl		10					
									28																				
									28																				
Gather_qy_suzhou0001	MineNpc	Äñ³²	npc\itemnpc227	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	1				interact017	5000	3500	1	11922	0		taskitem_qy_suzhou0001		1					
Gather_qy_suzhou0002	MineNpc	¾«ÖÂĞ¡ºĞ	npc\itemnpc201	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	1				interact017	5000	3500	1	11923	0		taskitem_qy_suzhou0002		1					
Gather_qy_suzhou0003	MineNpc	ÉñÃØ½õºĞ	npc\itemnpc201	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	1				interact041	5000	3500	1		0		taskitem_qy_suzhou0003		1					
									28																				
									28																				
Gather_yd_001	MineNpc	·çóİ	npc\itemnpc482	icon\prop\prop480.png	153	3	3	2	28	npc\gather_npc.lua	1				interact017		100	1	1003	0		taskitem_yd_002		1000000000					
Gather_yd_002	MineNpc	·çóİ	npc\itemnpc482	icon\prop\prop480.png	153	3	3	2	28	npc\gather_npc.lua	1				interact017		100	1	1007	0		taskitem_yd_007		1000000000					
Gather_yd_003	MineNpc	·çóİ	npc\itemnpc482	icon\prop\prop480.png	153	3	3	2	28	npc\gather_npc.lua	1				interact017		100	1	1012	0		taskitem_yd_008		1000000000					
Gather_yd_004	MineNpc	·çóİ	npc\itemnpc482	icon\prop\prop480.png	153	3	3	2	28	npc\gather_npc.lua	1				interact017		100	1	1017	0		taskitem_yd_009		1000000000					
Gather_yd_005	MineNpc	·çóİ	npc\itemnpc482	icon\prop\prop480.png	153	3	3	2	28	npc\gather_npc.lua	1				interact017		100	1	1022	0		taskitem_yd_010		1000000000					
									28																				
Gather_qy_jzt001	MineNpc	ÓÚÃ®¾«	npc\itemnpc168	icon\prop\cl_16010090.png	153	3	20	2	28	npc\gather_npc.lua	1				interact017	5000	2000	1	17805	0		taskitem_qy_jzt001		1					
Gather_qy_jzt002	MineNpc	À¼È»Ìì	npc\itemnpc066	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	1				interact017	5000	3500	1	17807	0		taskitem_qy_jzt002		1					
																													
Gather_bs001	MineNpc	¾ÆÌ³¶Ñ	npc\itemnpc470	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	44	0		useitem_bs002		10			1		
Gather_brsm01	MineNpc	¾ÆÌ³¶Ñ	npc\itemnpc470	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	51632	0		useitem_brsm02		10			1		
																													
qy_111225_suzhou_lingcao	MineNpc		npc\itemnpc228	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	11954	0		key_111225_suzhou_lingcao_1		1					
schoolwarbox_item_jz01	MineNpc	±¦Ïä	npc\itemboxnpc002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		item_jz01		1			1		
schoolwarbox_item_jz02	MineNpc	±¦Ïä	npc\itemboxnpc002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		item_jz02		1			1		
schoolwarbox_item_jz03	MineNpc	±¦Ïä	npc\itemboxnpc002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		item_jz03		1			1		
schoolwarbox_item_jz04	MineNpc	±¦Ïä	npc\itemboxnpc002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1		0		item_jz04		1			1		
qy_111225_suzhou_lingzhi	MineNpc	ÁéÖ¥	npc\itemnpc401	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	11956	0		key_111225_suzhou_lingzhi		1					
tangmen_tz_001	MineNpc	Ê¯Í·	npc\itemnpc059	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	86500	0		useitem_tmtz_001		1000000000			1		
tangmen_tz_002	MineNpc	ÎŞÃûÊ¯±®	npc\itemnpc006	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1		0									
GatherNpcyxc_001	MineNpc	Åü²ñÖ®µØ	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	7000	1	86701	1		taskitemyxc_003		100000000					
GatherNpcyxc_002	MineNpc	ÈıÆß	npc\itemnpc457	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	500	3500	1	86701	0		taskitemyxc_005		5					
GatherNpcyxc_003	MineNpc	»ÆÜË	npc\itemnpc457	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	500	3500	1	86817	0		taskitemyxc_007		5					
GatherNpcyxc_004	MineNpc	³àÉÖ	npc\itemnpc457	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	500	3500	1	86817	0		taskitemyxc_008		5					
GatherNpcyxc_005	MineNpc	ÏÉº×²İ	npc\itemnpc457	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	500	3500	1	86817	0		taskitemyxc_009		5					
Gather_qyjzt_001	MineNpc	ÇïÈÍ²İ	npc\itemnpc168	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	7000	1	17864	0		taskitem_qy_jzt011		1			1		
Gather_qyjzt_002	MineNpc	Ã×´ü	npc\itemnpc165	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	7000	1	17867	0		taskitem_qy_jzt007		1			1		
qy_120301_school04_madai_1	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_2	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_3	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_4	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_5	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_6	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_7	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
qy_120301_school04_madai_8	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	Adventure\jilegu\qy_120301_jiuren.lua	4				interact017	10000	5000	4		0				99999			1		
bjyd011	MineNpc	°ó·ËÂé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1476;1477;1478;1479	-1				99999			1		
bjyd012	MineNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1484;1485;1486;1487	-1				1			1		
bjyd013	MineNpc	ÃÜº¯Ïä×Ó	npc\itemboxnpc002	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1488;1489;1490;1491	-1		bj_yd03		99999			1		
Clone005_madai	CommonNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28		4				interact017	10000	5000	4		0				99999			1		
Clone005_madai_hard	CommonNpc	Âé´ü	npc\itemnpc560	icon\funcnpc\task.png	153	3	20	2	28		4				interact017	10000	5000	4		0				99999			1		
booknpc_yd_jyw	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1455	-1		book_yd		99999			1		
booknpc_yd_gb	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1454	-1		book_yd		99999			1		
booknpc_yd_jzt	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1457	-1		book_yd		99999			1		
booknpc_yd_jlg	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1456	-1		book_yd		99999			1		
booknpc_yd_tm	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1458	-1		book_yd		99999			1		
booknpc_yd_em	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1453	-1		book_yd		99999			1		
booknpc_yd_wd	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1452	-1		book_yd		99999			1		
booknpc_yd_sl	MineNpc	ÊéÏäNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1451	-1		book_yd		99999			1		
GatherWorldBoss01	MineNpc	ÁèÔÆÓñµÄÓñÅå	npc\itemnpc170	icon\funcnpc\itemnpc170.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	30000	3000	1						1					
GatherBorn003001	MineNpc	ÃØ¼®²Ğ±¾	npc\itemnpc047	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3500	1	1344	3		item_museborn_1		1				520	
booknpcyd_ds	MineNpc	Êé¼ÜNPC	npc\itemnpc523	icon\funcnpc\itemnpc523.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1755;1756;1757;1758;1759;1760;1761;1762;73166;74287	-1		bookyd_ds		9999999			1		
booknpcyd_hs	MineNpc	ÊéóæNPC	npc\npcitem532	icon\funcnpc\npcitem532.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	1763;1764;1765;1766;1767;1768;1769;1770;73167;74288	-1		bookyd_hs		9999999			1		
																													
Gather_cwqy_lua01	MineNpc	Äñ³²	npc\itemnpc227	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	0	3500	1	12103	0		Item_cwqy_featrer0		9999			1		
Gather_cwqy_lua02	MineNpc	Äñ³²	npc\itemnpc227	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	0	3500	1	12103	0		Item_cwqy_featrer0		9999			1		
Gather_cwqy_lua03	MineNpc	Äñ³²	npc\itemnpc227	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	0	3500	1	12103	0		Item_cwqy_featrer0		9999			1		
																													
npc_4nei_jlg_g01	MineNpc	°µÆ÷	npc\npcitem515	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	58012	0		item_4nei_jlg_01		1000000000			1		
npc_4nei_jlg_g02	MineNpc	×ÖÌõ	npc\itemnpc542	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	58011	0		item_4nei_jlg_02		1000000000			1		
npc_4nei_jlg_g03	MineNpc	×ÖÌõ	npc\itemnpc542	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	58016	0		item_4nei_jlg_03		1000000000			1		
																													
npc_4nei_jzt_lg01	MineNpc	°µÆ÷	npc\itemnpc542	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	3500	1	57065	0		item_4nei_jzt_l01		1000000000			1		
																													
GatherNpc_4nei_sl_55022	MineNpc	ÉÙÁÖËÄÄÚ55022¶¾²İÑù±¾	npc\itemnpc220	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	55022	0		item_4nei_sl_55022		1000000000					
GatherNpc_4nei_sl_55006	MineNpc	ÉÙÁÖËÄÄÚ55006»§¼®¹ñ	npc\fbmac013020	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	55006	0		item_4nei_sl_55006		1000000000					
GatherNpc_4nei_sl_55006_1	MineNpc	ÉÙÁÖËÄÄÚ55006Ê¯Í·¶Ñ	npc\itemnpc207	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	55006	0		skillitem_4nei_sl_55006		1000000000					
GatherNpc_4nei_sl_55008	MineNpc	ÉÙÁÖËÄÄÚ55008ÓùÒ¤´å²Ï¼Ü	npc\cj_040102	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	55008	0		item_4nei_sl_55008		1000000000					
GatherNpc_4nei_sl_55011	MineNpc	ÉÙÁÖËÄÄÚ55011ÓùÒ¤´åÊ³²Ä	npc\itemnpc428	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	55011	0		item_4nei_sl_55011		1000000000					
Gather_qygp_cc_18911	MineNpc	¹ÅÆ×ÆæÓö-»éÑçÀñÆ·-18911	npc\itemnpc473	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	18911	0		item_qygp_cc_18911		1000000000					
Gather_qygp_cc_18913_gu	MineNpc	¹ÅÆ×ÆæÓö-Å®¶ùºì²ÄÁÏ-18913	npc\cj_040051	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	18913	0		item_qygp_cc_18913_gu		1000000000					
Gather_qygp_cc_18913_tan	MineNpc	¹ÅÆ×ÆæÓö-Å®¶ùºì²ÄÁÏ-18913	npc\fbmac003022	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	18913	0		item_qygp_cc_18913_tan		1000000000					
Gather_qygp_cc_18913_shui	MineNpc	¹ÅÆ×ÆæÓö-Å®¶ùºì²ÄÁÏ-18913	npc\cj_101009	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	18913	0		item_qygp_cc_18913_shui		1000000000					
Gather_qygp_cc_18913_qu	MineNpc	¹ÅÆ×ÆæÓö-Å®¶ùºì²ÄÁÏ-18913	npc\cj_040101	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	2				interact017	5000	1000	1	18913	0		item_qygp_cc_18913_qu		1000000000					
	//ÀÍ¶¯½ÚÈÎÎñ																												
ldjhd_08	MineNpc	Ñ¹×¡Íæ¾ßµÄÊ¯Í·	npc\itemnpc075	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	43754	0		taskitem_ldj_04		1000000000			1		
ldjhd_10	MineNpc	Âí·à	npc\itemnpc012	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	5000	5000	1	43755	0		taskitem_ldj_05		1			1		
																													
thd_qianzhi_gather001	MineNpc	°ö	npc\itemnpc481	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	39608	0		taskitem_thd_001		1000000000			1		
Gather0001xjz	MineNpc	Ä¾²ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1	38802	1		useitem_xjz_001		1					
Gather0002xjz	MineNpc	»ğ¶Ñ	npc\itemnpc081	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1		0									
Gather0003xjz	MineNpc	»ğ¶Ñ	npc\itemnpc081	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017		5000	1		0									
Gather0004xjz	MineNpc	ÊéĞÅ	npc\itemnpc542	icon\funcnpc\task.png	153	3	20	2	28	npc\gather_npc.lua	3				interact017	10000	5000	1	38805	1		taskitem_xjz_001		1					
																													
	//ÍòÊŞÉ½×¯																												
Gather_wssz_drop01	MineNpc	Ê§×ÙµÄÈâ	npc\itemnpc462	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49212	0		item_wssz_002		9999			1		
Gather_wssz_drop02	MineNpc	ĞÅºí	npc\monster129	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49228	0		item_wssz_005		9999			1		
Gather_wssz_drop03	MineNpc	Ä¾²Ä¶Ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49220	0		item_wssz_006		9999			1		
Gather_wssz_drop04	MineNpc	ĞÜµ¨	npc\itemnpc082	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49308	0		item_wssz_007		9999			1		
Gather_wssz_drop05	MineNpc	Ò©²İ	npc\itemnpc051	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49315	0		item_wssz_008		9999			1		
Gather_wssz_drop06	MineNpc	¿ÕÆ¿	npc\itemnpc666	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49315	0		item_wssz_009		9999			1		
Gather_wssz_drop07	MineNpc	·ç¸ÉµÄÈâ	npc\itemnpc128	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49318	0		item_wssz_010		9999					
Gather_wssz_drop08	MineNpc	¾Æºø	npc\itemnpc001	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49318	0		item_wssz_011		9999					
Gather_wssz_drop09	MineNpc	Êß²Ë	npc\itemnpc011	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49318	0		item_wssz_012		9999					
Gather_wssz_drop10	MineNpc	²ñ»ğ¶Ñ	npc\itemnpc038	icon\funcnpc\task.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49318	0		item_wssz_013		9999					
Gather_wssz_drop11	MineNpc	·ßÅ­µÄĞÜ	npc\monster002	icon\monster\monster002.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49238;49239;49240	0		item_wssz_015		1			1		
Gather_wssz_drop12	MineNpc	½Æ»«ºüÀê	npc\petm_c_0900	icon\monster\monster009.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49238;49239;49240	0		item_wssz_016		1			1		
Gather_wssz_drop13	MineNpc	ÍçÆ¤ºï×Ó	npc\monster600	icon\monster\monster600.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49238;49239;49240	0		item_wssz_017		1			1		
Gather_wssz_drop14	MineNpc	ĞÜ×Ğ	npc\petm_y_1202	icon\funcnpc\worldnpc562.png	153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49308	0		item_wssz_018		1			1		
Gather_wssz_drop15	MineNpc	ÀñÆ·ºĞ×Ó	npc\itemnpc201		153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49248	0		item_wssz_019		9999			1		
Gather_wssz_drop16	MineNpc	ÀñÆ·ºĞ×Ó	npc\itemnpc201		153	3	2	2	28	npc\gather_npc.lua	2				interact017	5000	3000	1	49248	0		item_wssz_020		9999			1		
																													
	//ÒÆ»¨¹¬																												
Gather_yhg_001	MineNpc	±¦Ïä	npc\itemnpc590	icon\funcnpc\task.png	153	3	3	2	28	npc\gather_npc.lua	2				interact017	30000	2000	1	39207	0		taskitem_yh_004		99999			1		600000
