NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	空闲状态对话	碰撞时对话	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	势力归属	势力关系表	战斗开始的召唤ID	NPC交互停留时间	门派职权	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	对话类型	地位评分	世界触发器相关	报复等级	报复手段	是否可结婚	格挡方式(-1表示不格挡)	模型缩放	存在时间	退出发声对话	是否预载入模型	是否可被捕捉	捕捉道具	桃花岛骑鱼QTE	天气包	只关心距离脱离战斗	优先显示	动作集
wgm_006	CommonNpc	邓临福		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1228	1	1.2	icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49819;49822;	49819;49821;49822;49823;														1											wgm_006_end								
wgm_007	CommonNpc	李惟雍		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1226	1	1.2	icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49800;49801;49798;49797;49796;	49801;														1											wgm_007_end								
wgm_008	CommonNpc	刁公公		8	120	2	2			1.25	4	hand1_1	npc\worldnpc627	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49504;49505;49514;49824;49825	49503;49504;49513;49824;49827														1											wgm_008_end								
wgm_009	CommonNpc	小默		8	120	2	2			1.25	4	hand1_1	npc\worldnpc626	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49501;49502;49503;	49501;49502;														1											wgm_009_end								
wgm_010	CommonNpc	王俊亦		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00002	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49806;															1											wgm_010_end								
wgm_011	CommonNpc	曾锋		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00030	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49808;															1											wgm_011_end								
wgm_012	CommonNpc	叶俊义		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00222	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49810;															1											wgm_012_end								
wgm_013	CommonNpc	张臻羿		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00241	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49812;															1											wgm_013_end								
wgm_014	CommonNpc	雷雨		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc003020	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49814;															1											wgm_014_end								
wgm_015	CommonNpc	张朋		8	120	2	2			1.25	4	sword1_1	npc\fbnpc00499	1		icon\funcnpc\worldnpc626.png				s_r_npcitem417	0				3	0	0			20				1									1									293	35		1									Npc_jh_bxjf08	"Npc_jh_bxjf01,1,0;Npc_jh_bxjf02,1,0;Npc_jh_bxjf03,1,0;Npc_jh_bxjf04,1,0;Npc_jh_bxjf05,1,0;Npc_jh_bxjf06,1,0;Npc_jh_bxjf07,1,0;Npc_jh_bxjf08,1,0;Npc_jh_bxjf07_hide,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0"	1						1			2000	15		2000						1		0	10								49816;														5170	1											wgm_015_end								
wgm_016	CommonNpc	董淑明		8	120	2	2			1.25	4	hand1_1	npc\worldnpc205	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49818;															1											wgm_016_end								
wgm_017	CommonNpc	储玉强		8	120	2	2			1.25	4	hand1_1	npc\worldnpc626	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_017_end								
wgm_018	CommonNpc	贺燕超		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1227	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_018_end								
wgm_019	CommonNpc	沈雪飞		8	120	2	2			1.25	4	hand1_1	npc\worldnpc626	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10									51502;														1											wgm_019_end								
wgm_020	CommonNpc	至宝管理员		8	120	2	2			1.25	4	hand1_1	npc\fbboss00023	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10			shop_wgm_001																				1											wgm_020_end								
wgm_021	CommonNpc	保护任务1		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1223	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49805;	49806;														1											wgm_021_end								
wgm_022	CommonNpc	保护任务2		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1224	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49807;	49808;														1											wgm_022_end								
wgm_023	CommonNpc	保护任务3		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1221	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49809;	49810;														1											wgm_023_end								
wgm_024	CommonNpc	保护任务4		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49811;	49812;														1											wgm_024_end								
wgm_025	CommonNpc	保护任务5		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1224	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49813;	49814;														1											wgm_025_end								
wgm_026	CommonNpc	保护任务6		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49815;	49816;														1											wgm_026_end								
wgm_027	CommonNpc	保护任务7		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49817;	49818;														1											wgm_027_end								
wgm_028	CommonNpc	刁公公护卫		8	120	2	2			1.25	4	hand1_1	npc\monster121	1		icon\monster\monster121.png					0				3	0	0			20				1									1									93	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_028_end								
wgm_029	CommonNpc	东方林		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00023	1		icon\funcnpc\worldnpc604.png					0				1	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49506;49507;49508;49509;	49505;49506;49507;49508;														1											wgm_029_end								
wgm_030	CommonNpc	东方古云		8	120	2	2			1.25	4	hand1_1	npc\worldnpc244	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49512;49513;	49511;49512;														1											wgm_030_end								
wgm_031	CommonNpc	东方林2		8	120	2	2			1.25	4	hand1_1	npc\fbfunnpc00023	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49510;49511;	49509;49510;														1											wgm_031_end								
wgm_032	CommonNpc	囚犯1		8	120	2	2			1.25	4	hand1_1	npc\fbnpc00490	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_032_end								
wgm_033	CommonNpc	囚犯2		8	120	2	2			1.25	4	hand1_1	npc\fbnpc003001	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_033_end								
wgm_034	CommonNpc	囚犯3		8	120	2	2			1.25	4	hand1_1	npc\fbnpc00181	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_034_end								
wgm_035	CommonNpc	囚犯4		8	120	2	2			1.25	4	hand1_1	npc\worldnpc799	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_035_end								
wgm_036	CommonNpc	囚犯5		8	120	2	2			1.25	4	hand1_1	npc\worldnpc754	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_036_end								
wgm_037	CommonNpc	武学捐献		8	120	2	2			1.25	4	hand1_1	npc\fbboss00023	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10			shop_wgm_xld						49530;														1											wgm_037_end								
wgm_038	CommonNpc	江湖客		8	120	2	2			1.25	4	hand1_1	npc\monster496	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_038_end								
wgm_039	CommonNpc	小默		8	120	2	2			1.25	4	hand1_1	npc\worldnpc626	1		icon\funcnpc\worldnpc626.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10								49517;	49516;														1											wgm_039_end								
wgm_040	CommonNpc	刁公公		8	120	2	2			1.25	4	hand1_1	npc\worldnpc627	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_040_end								
wgm_041	CommonNpc	易翔		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1224	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10									49518;														1											wgm_038_end								
wgm_042	CommonNpc	赵无极		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1225	1	1.1	icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49521;49522;49525;49531;49550;49547;49520;49550;49556;49560;49563;49557;49565;49570;	49520;49521;49524;49535;49556;49545;49556;49562;49564;49557;49565;														1											wgm_038_end								
wgm_043	CommonNpc	段海		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1223	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10			shop_wgm_002					49523;	49522;														1											wgm_038_end								
wgm_044	CommonNpc	吴总管		8	120	2	2			1.25	4	hand1_1	npc\fbboss00023	1		icon\funcnpc\worldnpc604.png					0	npc\CheckJJNpc.lua			3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10																							1											wgm_038_end								
wgm_045	CommonNpc	武力		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1221	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49526;	49525;														1											wgm_038_end								
wgm_046	CommonNpc	风长恨		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1222	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49527;49528;	49526;49527;														1											wgm_038_end								
wgm_047	CommonNpc	风长恨1		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1222	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49529;	49528;														1											wgm_038_end								
wgm_048	CommonNpc	风长恨2		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1222	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	100		1											1						1			2000	15		2000						1		0	10								49530;	49529;														1											wgm_038_end								
wgm_049	CommonNpc	去势弟子		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_038_end								
wgm_050	CommonNpc	无根门埋伏弟子		8	120	2	2			1.25	4	sword1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc627.png				s_r_250	0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10									49517;														1											wgm_008_end								
wgm_051	CommonNpc	修罗道试炼		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1225	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_040_end								
wgm_052	CommonNpc	修罗道试炼检测		8	120	2	2			1.25	4	hand1_1	npc\itemnpc057	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_040_end								
wgm_053	CommonNpc	惩戒弟子		8	120	2	2			1.25	4	hand1_1	npc\monster496	1		icon\funcnpc\worldnpc604.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_038_end								
wgm_054	CommonNpc	修罗道试炼		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1225	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_040_end								
wgm_055	CommonNpc	叛门NPC		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1223	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_040_end								
wgm_056	CommonNpc	无根门低级弟子		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1190	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1											wgm_008_end								
wgm_057	CommonNpc	无根门中级弟子		8	120	2	2			1.25	4	hand1_1	npc\worldnpc1219	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	70		1											1						1			2000	15		2000						1		0	10																							1											wgm_008_end								
wgm_058	CommonNpc	死去的匪徒		8	120	2	2			1.25	4	hand1_1	npc\worldnpc202	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1																			
wgm_059	CommonNpc	皇纲护卫军		8	120	2	2			1.25	4	hand1_1	npc\worldnpc217	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1																			
wgm_060	CommonNpc	皇纲		8	120	2	2			1.25	4	hand1_1	npc\biaoche_jg03	1		icon\funcnpc\worldnpc627.png					0				3	0	0			20				1									1									1	60		1											1						1			2000	15		2000						1		0	10																							1																			
