NPC编号	对象类型	ini注释名称	NPC乞讨信息	AI编辑包	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器名称	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	空闲状态对话	碰撞时对话	锁定位移攻击	禁播受击动作	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	势力归属	势力关系表	战斗开始的召唤ID	修理时间	修理动作	修理范围	普通攻击	技能表	无拾取物消失时间	AI编辑包	NPC交互停留时间	直接触发	脱战回血	镖车寻路	世界触发器相关	存在时间	捐献类型	使用轻功	天气包	缩放尺寸	跟随距离	跟随位置	是否镖道扬威镖车	镖车能否修复	镖车能否控制	移动状态	优先显示	不进入战斗
huashannpc_leitai03	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc037			icon\npc\worldnpc037.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai04	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc065			icon\npc\worldnpc065.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai05	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc078			icon\npc\worldnpc078.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai06	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc111			icon\npc\worldnpc111.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai07	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc1124			icon\npc\worldnpc1124.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai08	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc240			icon\npc\worldnpc1139.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai09	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc506			icon\npc\worldnpc506.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai10	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc508			icon\npc\worldnpc508.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai11	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc622			icon\npc\worldnpc622.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai12	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc796			icon\npc\worldnpc796.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai13	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc797			icon\npc\worldnpc797.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai14	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc796			icon\npc\worldnpc796.png					0			3	0	0			20																																																																																		2011																		
huashannpc_leitai15	CommonNpc	擂台场景npc			8	335	2	2			1.25	4		hand1_2	npc\worldnpc797			icon\npc\worldnpc797.png					0			3	0	0			20																																																																																		2011																		
																																																																																																																																			
yhg_jqzy_01	CommonNpc	烘干			8	116	2	2			#N/A	#N/A		hand_0	npc\itemnpc078								0			3	0	0			20																																																																																																				
yhg_jqzy_02	CommonNpc	研磨			8	116	2	2			#N/A	#N/A		hand_0	npc\itemnpc564								0			3	0	0			20																																																																																																				
yhg_jqzy_03	CommonNpc	粗制			8	116	2	2			#N/A	#N/A		hand_0	npc\itemnpc522								0			3	0	0			20																																																																																																				
yhg_hej_001	CommonNpc	花果篮			8	116	2	2			#N/A	#N/A		hand_0	npc\npcitem028								4			3	0	0			1																																																																																		2498																		
yhg_hej_002	CommonNpc	诡异波动处			8	202	2	2			#N/A	#N/A		hand_0	npc\itemnpc057_hide								4			3	0	0			1																																																																																																				
																																																																																																																																			
lingxiaoll001	CommonNpc	牢笼			8	172	0	0			#N/A	#N/A		hand_0	npc\itemnpc606			icon\npc\itemnpc606.png					3			3					20																																																																																																				
																																																																																																																																			
Npc_sweetemploy_001	CommonNpc	干柴烈火掌兑换NPC			8	239	2	2		0	0	0		hand1_1	npc\monster109	1		icon\npc\worldnpc239.png					0			3	0	0			8																								Shop_sweetemploy_001					47032;47035;47033;	47032;47035;47033;																														1	1					1																																		
																																																																																																																																			
ItemNpc_jlqz01	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc399								3																																																																																										2690																		
ItemNpc_jlqz02	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc400								3																																																																																										2690																		
ItemNpc_jlqz03	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc458								3																																																																																										2690																		
ItemNpc_jlqz04	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc399								3																																																																																										2690																		
ItemNpc_jlqz05	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc400								3																																																																																										2690																		
ItemNpc_jlqz06	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc458								3																																																																																										2690																		
ItemNpc_jlqz07	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc458								3																																																																																										2690																		
ItemNpc_jlqz08	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc458								3																																																																																										2690																		
ItemNpc_jlqz09	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc399								3																																																																																										2690																		
ItemNpc_jlqz10	CommonNpc	书生（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc400								3																																																																																										2690																		
ItemNpc_jlqz11	CommonNpc	老夫子（场景布置用）			8	109	2	2			1.25	4		hand1_1	npc\worldnpc446								3																																																																																										2690																		
																																																																																																																																			
khd_huakui_yh_01	CommonNpc	撒花丫鬟			8	301	0	2			1	1		hand_0	npc\worldnpc1125_a											3					0																																																																																																				
khd_huakui_yh_02	CommonNpc	撒花丫鬟			8	301	0	2			1	1		hand_0	npc\worldnpc1125_a											3					0																																																																																																				
khd_huakui_yh_03	CommonNpc	丫鬟			8	301	0	2			1	1		hand_0	npc\worldnpc1125											3					0																																																																																																				
khd_huakui_yh_04	CommonNpc	丫鬟			8	301	0	2			1	1		hand_0	npc\worldnpc1125											3					0																																																																																																				
																																																																																																																																			
																																																																																																																																			
																																																																																																																																			
gn_hdzyb_001	ActivityNpc	篝火			8	265	2	2		0	0	0		hand1_1	npc\itemnpc1275_fire			icon\npc\worldnpc239.png					0			3	0	0			8																																																																																									4											
gn_hdzyb_002	ActivityNpc	烤肉			8	265	2	2		0	0	0		hand1_1	npc\itemnpc081			icon\npc\worldnpc239.png					0			3	0	0			8																																																																																									5											
gn_hdzyb_003	ActivityNpc	酒缸			8	265	2	2		0	0	0		hand1_1	npc\itemnpc870			icon\npc\worldnpc239.png					0			3	0	0			8																																																																																									6											
gn_hdzyb_004	ActivityNpc	主持人			8	265	2	2		0	0	0		hand1_1	npc\worldnpc494	1		icon\npc\worldnpc239.png					0			3	0	0			8																													43779;	43779;																																																											7											
gn_hdzyb_005	CommonNpc	伐木工			8	265	2	2		0	0	0		hand1_1	npc\worldnpc403	1		icon\npc\worldnpc239.png					0			3	0	0			8																																																																																																				
																																																																																																																																			
																																																																																																																																			
																																																																																																																																			
sh_jh_zuobiao_01	BannerNpc	骷髅塔		3043	8	160	2	2		0					npc\itemnpc1404								3								25																																																								-1																																1200000												
sh_jh_zuobiao_02	BannerNpc	立剑石		3043	8	160	2	2		0					npc\itemnpc1405								3								25																																																								-1																																1200000												
sh_jh_zuobiao_03	BannerNpc	牛头架		3043	8	160	2	2		0					npc\itemnpc1406								3								25																																																								-1																																1200000												
																																																																																																																																			
EscortNPC_dmxb001	ForceEscortNpc	骆驼镖车（安息荒漠）			0	510	2	2			2	4			npc\npcitem693								0			3	0	0	AI_swdm_12		15																						1																				104	50		1					5					1	-1			1	0	0			200000	0																	3369			5	1										0	1			1
EscortNPC_dmxb002	ForceEscortNpc	骆驼镖车（铁镜关）			0	510	2	2			2	4			npc\npcitem693								0			3	0	0	AI_swdm_13		15																						1																				104	50		1					5					1	-1			1	0	0			200000	0																	3369			5	1										0	1			1
EscortNPC_dmxb003	ForceEscortNpc	骆驼镖车（楼兰遗址）			0	510	2	2			2	4			npc\npcitem693								0			3	0	0	AI_swdm_14		15																						1																				104	50		1					5					1	-1			1	0	0			200000	0																	3369			5	1										0	1			1
																																																																																																																																			
ForceEscortNpc_lm002	ForceEscortNpc	龙门镖局NPC			0	510	2	2			3	4		hand_0	npc\npcitem693			icon\funcnpc\worldnpc296_large.png					0			3	0	0	lmbj_bdyw_001		10																						1																				10	50		1					2400						-1			0	0	0				0																	3309					2400000								1	1	1			
ForceEscortNpc_lm003	WorldWarEscortNpc	龙门镖局NPC			0	510	2	2			3	4		hand_0	npc\npcitem693			icon\funcnpc\worldnpc296_large.png						npc\clone\worldwar01\worldwarescort.lua		3	0	0			200																						1																				9	70		1					5					1	-1			1	0	0			200000	0																	2837			5															
ItemNpc_lmzc_001	CommonNpc	水缸			8	109	2	2			#N/A	#N/A		hand_0	npc\itemnpc060			icon\funcnpc\itemnpc060.png					3			3					20																																																																																																				
ItemNpc_lmzc_002	CommonNpc	食物			8	109	2	2			#N/A	#N/A		hand_0	npc\itemnpc543			icon\funcnpc\itemnpc060.png					3			3					20																																																																																																				
																																																																																																																																			
box_dhpvp_01	CommonNpc	物资宝箱		3775	8	109	2	2						hand_0	npc\itemnpc692			icon\funcnpc\drop_newbox_sword.png																																																							39	30						1	1	1					-1																	610								1																			
dhpvp_yc_npc001	CommonNpc	物资起点隐藏NPC		3890	8	109	2	2						hand_0	npc\itemnpc057																																																																																																																				
dhpvp_yc_npc002	CommonNpc	物资终点隐藏NPC		3891	8	109	2	2						hand_0	npc\itemnpc057																																																																																																																				
																																																																																																																																			
npc_wxj_sfdt02	CommonNpc	按键难风1-2左边		4046	8	160	2	2		0	4	4			npc\itemnpc057								3			3	0		wxj_sfdt_lj_01_1		12																																																								-1																																15000												
