NPC编号	对象类型	ini注释名称	脚本编号	Npc类型	实力包编号	级别	修为经验	怪物强度	掉落	表现AI包编号	AI类型	主动被动	响应范围	NPC种类ID	模型编号	性别	模型半径	图片	npc声音	材质类型	脚本编号	技能表	护送类型	护送目标场景编号	护送目标点X	护送目标点Z	能否攻击	能不能被攻击	不能被杀死	护送事件表	锁定位移攻击	选择操作	拾取权限清空时间	无拾取物消失时间	最大消失时间	触发特效	巡逻模式	巡逻半径	"追击范围,米"	路径ID	是否随机出现	武器持握方式	武器名称	武器类型	刷新时间	随机动作	出生状态	走路速度	跑步速度	能否移动	是否转身	门派	称号	籍贯	阵营	名字表序号	生平表序号	生平	进入切磋前对话	结束切磋后对话	空闲状态对话	进入战斗对话	脱离战斗对话	死亡对话	召唤对话	受到伤害状态对话	战斗AI命令表	敌人NPC编号表	队友编号	攻击防御比重	"战斗频率,毫秒"	使用锁定技能概率	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	附加随机能力编号	普通攻击	是否停止AI	AI编辑包	生存时间	轻功	直接触发	缩放	格挡方式(-1表示不格挡)	破防几率	动作集	势力归属
Summon_wgm_008	BossNpc	极乐谷杀手（追风刀）		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_jl_zfd01,1,0;fb_Npc_jl_zfd02,1,0;fb_Npc_jl_zfd03,1,0;fb_Npc_jl_zfd04,1,0;fb_Npc_jl_zfd05,1,0;fb_Npc_jl_zfd06,1,0;fb_Npc_jl_zfd07,1,0;jn_tg_yanxing,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jl_zfd01		1579		15	1		11	1	4h	1
Summon_wgm_009	BossNpc	少林杀手(太祖长拳)		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_sl_djgq02,1,0;fb_Npc_sl_djgq03,1,0;fb_Npc_sl_djgq04,1,0;fb_Npc_sl_djgq05,1,0;fb_Npc_sl_djgq06,1,0;fb_Npc_sl_djgq07,1,0;fb_Npc_sl_djgq08,1,0;jn_tg_yanxing,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_sl_djgq08		1581		15	1		11	1	0h	1
Summon_wgm_010	BossNpc	峨眉杀手（云霞刺）		184	293	60		7			5	0	15	0	npc\g_killer04	2	0.915409					"fb_Npc_em_yxc01,1,0;fb_Npc_em_yxc02,1,0;fb_Npc_em_yxc03,1,0;fb_Npc_em_yxc04,1,0;fb_Npc_em_yxc05,1,0;fb_Npc_em_yxc06,1,0;fb_Npc_em_yxc07,1,0;jn_tg_yanxing,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_em_yxc01		1575		15	1		11	1	3h	1
Summon_wgm_011	BossNpc	君子堂杀手（逍遥腿法）		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_jz_xytf01,1,0;fb_Npc_jz_xytf02,1,0;fb_Npc_jz_xytf03,1,0;fb_Npc_jz_xytf04,1,0;fb_Npc_jz_xytf05,1,0;fb_Npc_jz_xytf06,1,0;fb_Npc_jz_xytf07,1,0;fb_Npc_jz_xytf01_sky,1,0;fb_Npc_jz_xytf02_sky,1,0;fb_Npc_jz_xytf03_sky,1,0;fb_Npc_jz_xytf04_sky,1,0;fb_Npc_jz_xytf05_sky,1,0;fb_Npc_jz_xytf06_sky,1,0;fb_Npc_jz_xytf07_sky,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jz_xytf01		1607		15	1		11	1	0h	1
Summon_wgm_012	BossNpc	唐门杀手（金蛇刺）		184	293	60		7			5	0	15	0	npc\g_killer04	2	0.915409					"fb_Npc_tm_jsc01,1,0;fb_Npc_tm_jsc02,1,0;fb_Npc_tm_jsc03,1,0;fb_Npc_tm_jsc04,1,0;fb_Npc_tm_jsc05,1,0;fb_Npc_tm_jsc06,1,0;fb_Npc_tm_jsc07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_tm_jsc07		1603		15	1		11	1	3h	1
Summon_wgm_013	BossNpc	君子堂杀手（落英飞花剑）		184	293	60		7			5	0	15	0	npc\g_killer04	2	0.915409					"fb_Npc_jz_lyfh01,1,0;fb_Npc_jz_lyfh02,1,0;fb_Npc_jz_lyfh03,1,0;fb_Npc_jz_lyfh04,1,0;fb_Npc_jz_lyfh05,1,0;fb_Npc_jz_lyfh06,1,0;fb_Npc_jz_lyfh07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;fb_Npc_jz_lyfh08,1,0"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jz_lyfh01		1609		15	1		11	1	2h	1
Summon_wgm_014	BossNpc	锦衣卫杀手（鹰爪拳）		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_jy_yzq01,1,0;fb_Npc_jy_yzq02,1,0;fb_Npc_jy_yzq03,1,0;fb_Npc_jy_yzq04,1,0;fb_Npc_jy_yzq05,1,0;fb_Npc_jy_yzq06,1,0;fb_Npc_jy_yzq07,1,0;fb_Npc_jy_yzq07_sky,1,0;fb_Npc_jy_yzq08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jy_yzq01		1605		15	1		11	1	0h	1
Summon_wgm_015	BossNpc	江湖杀手（夺魄钩心刺）		184	293	60		7			5	0	15	0	npc\g_killer04	2	0.915409					"fb_Npc_jh_ghqd01,1,0;fb_Npc_jh_ghqd02,1,0;fb_Npc_jh_ghqd03,1,0;fb_Npc_jh_ghqd04,1,0;fb_Npc_jh_ghqd05,1,0;fb_Npc_jh_ghqd06,1,0;fb_Npc_jh_ghqd07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jh_ghqd01		1612		15	1		11	1	3h	1
Summon_wgm_016	BossNpc	江湖杀手（流云剑法）		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_jh_lyjf01,1,0;fb_Npc_jh_lyjf02,1,0;fb_Npc_jh_lyjf03,1,0;fb_Npc_jh_lyjf04,1,0;fb_Npc_jh_lyjf05,1,0;fb_Npc_jh_lyjf06,1,0;fb_Npc_jh_lyjf07,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jh_lyjf01		1613		15	1		11	1	5h	1
Summon_wgm_017	BossNpc	江湖杀手（炎阳刀法）		184	293	60		7			5	0	15	0	npc\b_killer04	1	0.915409					"fb_Npc_jh_jwdf01,1,0;fb_Npc_jh_jwdf02,1,0;fb_Npc_jh_jwdf03,1,0;fb_Npc_jh_jwdf04,1,0;fb_Npc_jh_jwdf05,1,0;fb_Npc_jh_jwdf06,1,0;fb_Npc_jh_jwdf07,1,0;fb_Npc_jh_jwdf08,1,0;jn_tg_yanxing,1,0;jn_tg_yanxing_back,1,0;"					0	0				2	40	20	1		0	0	-1						-1			3	5																						1000		2000							fb_Npc_jh_jwdf01		1614		15	1		11	1	1h	1
																																																																																										
mon_jlg_01	AttackNpc	七步蛇		6	1	25		1			1	0	10	0	npc\monster117	0	0.989951	icon\monster\monster117.png									0	0				2	40	20	1		0	0	15			hand_0			-1			1.3	4.5																						3500																			
																																																																																										
Convoy300	ConvoyNpc	孙泰安		110	1	26		1		2691	4	0	6	0	npc\worldnpc390	1		icon\funcnpc\worldnpc390.png					2	401	733.8	483.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy301	ConvoyNpc	赵志一		110	1	26		1		2691	4	0	6	0	npc\worldnpc391	1		icon\funcnpc\worldnpc391.png					2	401	733.8	483.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy302	ConvoyNpc	万少骏		110	1	26		1		2691	4	0	6	0	npc\worldnpc392	1		icon\funcnpc\worldnpc392.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy303	ConvoyNpc	闻天声		110	1	26		1		2691	4	0	6	0	npc\worldnpc393	1		icon\funcnpc\worldnpc393.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy304	ConvoyNpc	石云姑		110	1	26		1		2691	4	0	6	0	npc\worldnpc387	2		icon\funcnpc\worldnpc387.png					2	401	381.8	557	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy305	ConvoyNpc	阮无双		110	1	26		1		2691	4	0	6	0	npc\worldnpc388	2		icon\funcnpc\worldnpc388.png					2	401	381.8	557	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy306	ConvoyNpc	贺兰容		110	1	26		1		2691	4	0	6	0	npc\worldnpc276	1		icon\funcnpc\worldnpc276.png					2	401	545.7	185.7	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy307	ConvoyNpc	贺兰奇		110	1	26		1		2691	4	0	6	0	npc\worldnpc276_01	1		icon\funcnpc\worldnpc276_01.png					2	401	545.7	185.7	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy308	ConvoyNpc	左子和		110	1	26		1		2691	4	0	6	0	npc\worldnpc276_02	1		icon\funcnpc\worldnpc276_02.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy309	ConvoyNpc	左道全		110	1	26		1		2691	4	0	6	0	npc\worldnpc276_03	1		icon\funcnpc\worldnpc276_03.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy310	ConvoyNpc	左穆慈		110	1	26		1		2691	4	0	6	0	npc\worldnpc113	2		icon\funcnpc\worldnpc113.png					2	401	456.6	626.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy311	ConvoyNpc	贺兰筠		110	1	26		1		2691	4	0	6	0	npc\worldnpc085	2		icon\funcnpc\worldnpc085.png					2	401	456.6	626.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy312	ConvoyNpc	阮伯年		110	1	26		1		2691	4	0	6	0	npc\worldnpc1130	1		icon\funcnpc\worldnpc1130.png					2	401	513.5	193	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy313	ConvoyNpc	徐子常		110	1	26		1		2691	4	0	6	0	npc\worldnpc077	1		icon\funcnpc\worldnpc077.png					2	401	513.5	193	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy314	ConvoyNpc	董友纶		110	1	26		1		2691	4	0	6	0	npc\worldnpc067	1		icon\funcnpc\worldnpc067.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy315	ConvoyNpc	卢寿同		110	1	26		1		2691	4	0	6	0	npc\worldnpc248	1		icon\funcnpc\worldnpc248.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy316	ConvoyNpc	吴燕娘		110	1	26		1		2691	4	0	6	0	npc\worldnpc1124	2		icon\funcnpc\worldnpc1124.png					2	401	456.6	626.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy317	ConvoyNpc	方宝莹		110	1	26		1		2691	4	0	6	0	npc\worldnpc182	2		icon\funcnpc\worldnpc182.png					2	401	456.6	626.8	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy318	ConvoyNpc	葛腾蛟		110	1	26		1		2691	4	0	6	0	npc\worldnpc200	1		icon\funcnpc\worldnpc200.png					2	401	513.5	193	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy319	ConvoyNpc	阎如山		110	1	26		1		2691	4	0	6	0	npc\worldnpc205	1		icon\funcnpc\worldnpc205.png					2	401	513.5	193	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy320	ConvoyNpc	贝齐彭		110	1	26		1		2691	4	0	6	0	npc\worldnpc207	1		icon\funcnpc\worldnpc207.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy321	ConvoyNpc	祖大荣		110	1	26		1		2691	4	0	6	0	npc\worldnpc191	1		icon\funcnpc\worldnpc191.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy322	ConvoyNpc	西门大娘		110	1	26		1		2691	4	0	6	0	npc\worldnpc193	2		icon\funcnpc\worldnpc193.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy323	ConvoyNpc	蓝凤		110	1	26		1		2691	4	0	6	0	npc\worldnpc201	2		icon\funcnpc\worldnpc201.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																									
Convoy324	ConvoyNpc	左轻侯		110	1	26		1		2691	4	0	6	0	npc\worldnpc317	1		icon\funcnpc\worldnpc318.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy325	ConvoyNpc	池婠婠		110	1	26		1		2691	4	0	6	0	npc\worldnpc183	2		icon\funcnpc\worldnpc183.png					2	401	800.6	856	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy326	ConvoyNpc	贺兰羽		110	1	26		1		2691	4	0	6	0	npc\worldnpc1137	2		icon\funcnpc\worldnpc1137.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy327	ConvoyNpc	向铁心		110	1	26		1		2691	4	0	6	0	npc\monster268	1		icon\funcnpc\monster268.png					2	401	771.5	505.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy328	ConvoyNpc	玉玲珑		110	1	26		1		2691	4	0	6	0	npc\worldnpc1136_01	2		icon\funcnpc\worldnpc1136_01.png					2	401	786	882.4	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy329	ConvoyNpc	聂震		110	1	26		1		2691	4	0	6	0	npc\worldnpc239	1		icon\funcnpc\worldnpc239.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy330	ConvoyNpc	血刀老祖		110	1	26		1		2691	4	0	6	0	npc\worldnpc051	1		icon\funcnpc\worldnpc051.png					2	401	786	882.4	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy331	ConvoyNpc	秦兴		110	1	26		1		2691	4	0	6	0	npc\worldnpc1129_01	1		icon\funcnpc\worldnpc1129_01.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy332	ConvoyNpc	秦封		110	1	26		1		2691	4	0	6	0	npc\worldnpc1129_02	1		icon\funcnpc\worldnpc1129_02.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy333	ConvoyNpc	胖厨仙		110	1	26		1		2691	4	0	6	0	npc\worldnpc093	1		icon\funcnpc\worldnpc093.png					2	401	930.8	639.1	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy334	ConvoyNpc	玉钗寒		110	1	26		1		2691	4	0	6	0	npc\worldnpc1132	2		icon\funcnpc\worldnpc1132.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy335	ConvoyNpc	梦道人		110	1	26		1		2691	4	0	6	0	npc\worldnpc197	1		icon\funcnpc\worldnpc197.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1669								
Convoy336	ConvoyNpc	左轻侯		110	1	26		1		2691	4	0	6	0	npc\worldnpc317	1		icon\funcnpc\worldnpc318.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1670								
Convoy337	ConvoyNpc	贺兰羽		110	1	26		1		2691	4	0	6	0	npc\worldnpc1137	2		icon\funcnpc\worldnpc1137.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1672								
Convoy338	ConvoyNpc	玉玲珑		110	1	26		1		2691	4	0	6	0	npc\worldnpc1136_01	2		icon\funcnpc\worldnpc1136_01.png					2	401	786	882.4	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1671								
Convoy339	ConvoyNpc	聂震		110	1	26		1		2691	4	0	6	0	npc\worldnpc239	1		icon\funcnpc\worldnpc239.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1670								
Convoy340	ConvoyNpc	秦兴		110	1	26		1		2691	4	0	6	0	npc\worldnpc1129_01	1		icon\funcnpc\worldnpc1129_01.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1670								
Convoy341	ConvoyNpc	玉钗寒		110	1	26		1		2691	4	0	6	0	npc\worldnpc1132	2		icon\funcnpc\worldnpc1132.png					2	401	513.4	192.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1670								
Convoy342	ConvoyNpc	梦道人		110	1	26		1		2691	4	0	6	0	npc\worldnpc197	1		icon\funcnpc\worldnpc197.png					2	401	353.9	593.5	1	1				2	40	20	60		0	0	0			hand1_1			-1			4	4																																	1671								
																																																																																										
ConvoyNpc_jltq_001	ConvoyNpc	石天磊		110	31	20		1			4	0	6	0	npc\worldnpc553	1	0.85	icon\funcnpc\worldnpc553.png					2	15	1344	1438	0	0				2	40	20	60		0	0	0			hand1_1			-1			1.3	4.5						1																3500																			
jltq_ks	AttackNpc	看守		6	4	60		1			1	0	15	0	npc\monster122	1	0.919509	icon\monster\monster122.png									0	0				2	40	20	60		0	0	50			hand1_1			-1			1.25	4																																									
Convoy_jltq_xmz	ConvoyNpc	徐妙真		110	31	20		1			4	0	6	0	npc\monster620	2	0.85	icon\monster\monster620.png					2	15	1628	1185	0	0				2	40	20	60		0	0	0			hand1_2			-1			1.3	4.5						1																3500																			
Convoy_jltq_ss	ConvoyNpc	书生		110	31	20		1			4	0	6	0	npc\worldnpc400	2	0.85	icon\funcnpc\worldnpc400.png					2	15	1229	1433	0	0				2	40	20	60		0	0	0			hand1_2			-1			1.3	4.5						1																3500																			
																																																																																										
		唐门5内																																																																																								
Convoy_tm5nei_sucker01	ConvoyNpc	受伤师弟		110	57	50		1			4	0	6	0	npc\worldnpc247	1	1						3	9			0	0		"1,310;20,0"		2	40	20	60		0	0	0			hand1_1			-1		stand	1	4																																									
Summon_tm5nei_duren	AttackNpc	毒人		6	31	20		1			1	0	15	0	npc\worldnpc117	1	0.879219										0	0	0			2	40	20	60		0	5	15			hand1_1			-1		stand	1.3	4.5						1																2000																			
Summon_tm5nei_ty	AttackNpc	唐莹		6	31	60		3			1	0	15	0	npc\worldnpc726	1	0.879219										0	0	0			2	40	20	60		0	5	15			hand1_2			-1		stand	1.3	4.5						1																2000																			
Convoy_tm5nei_mache01	ConvoyNpc	护送镖车		110	205	40		1			4	0	6	4	npc\biaochept01	1	1	icon\funcnpc\task.png					2	9	641	-15	1	1				2	40	20	60		0	0	0						-1		stand	2	7																																									
Convoy_0tm5nei_xjk02	ConvoyNpc	邢君可（雪山之巅）		110	31	100		1			4	1	15	4	npc\qynpc00001	1	1					"Npc_jz_xytf02,1,10;Npc_jz_xytf03,1,10;Npc_jz_xytf05,1,10;Npc_jz_xytf05,1,10;Npc_jz_xytf01,1,10;Npc_jz_lyfh01,1,10;Npc_jz_lyfh02,1,10;Npc_jz_lyfh03,1,10;Npc_jz_lyfh04,1,10;Npc_jz_lyfh05,1,10;Npc_jz_lyfh06,1,10;Npc_jz_lyfh07,1,10;"	3	352			0	0		"1,311;120,0"			40	20	60		0	0	0			sword3_1	s_r_210		-1		stand	2	4.5																						1000																			
Convoy_0tm5nei_xjk01	ConvoyNpc	邢君可		110	205	60		1			4	1	15	4	npc\qynpc00001	1	1	icon\funcnpc\task.png					3	7			0	0		"1,312;120,0"		2	40	20	60		0	0	0			hand1_1			-1		stand	7	15																						2000																			
Summon_0tm5nei_hdlz01	AttackNpc	化地		6	31	100		3			1	0	15	0	npc\boss081	1	1					"Npc_jh_fmzf01,1,10;Npc_jh_fmzf02,1,10;Npc_jh_fmzf03,1,10;Npc_jh_fmzf04,1,10;Npc_jh_fmzf05,1,10;Npc_jh_fmzf06,1,10;Npc_jh_fmzf07,1,10;Npc_jh_fmzf08,1,10;Npc_jh_fmzf09,1,10;"					0	0	0			2	40	20	60		0	5	15			hand1_1			-1		stand	1.3	4.5						1																2000													15						
Summon_0tm5nei_suhh01	AttackNpc	苏虹红		6	31	130		3			1	0	15	0	npc\boss086	1	1					"Npc_jh_cyjf01,1,10;Npc_jh_cyjf02,1,10;Npc_jh_cyjf03,1,10;Npc_jh_cyjf04,1,10;Npc_jh_cyjf05,1,10;Npc_jh_cyjf06,1,10;Npc_jh_cyjf07,1,10;Npc_jh_cyjf08,1,10;"					0	0	0			2	40	20	60		0	5	15			sword2_2	s_r_221		-1		stand	1.3	4.5						1																2000													15						
Summon_0tm5nei_zhuobei01	AttackNpc	卓北		6	31	110		3			1	0	15	0	npc\boss083	1	1					"fb_Npc_jh_ghqd01,1,10;fb_Npc_jh_ghqd02,1,10;fb_Npc_jh_ghqd03,1,10;fb_Npc_jh_ghqd04,1,10;fb_Npc_jh_ghqd05,1,10;fb_Npc_jh_ghqd06,1,10;fb_Npc_jh_ghqd07,1,10;"					0	0	0			2	40	20	60		0	5	15			hand1_1			-1		stand	1.3	4.5						1																2000													15						
Summon_0tm5nei_huadi01	AttackNpc	化地(君子）		6	31	100		3			1	0	15	0	npc\boss081	1	1					"Npc_jh_fmzf01,1,10;Npc_jh_fmzf02,1,10;Npc_jh_fmzf03,1,10;Npc_jh_fmzf04,1,10;Npc_jh_fmzf05,1,10;Npc_jh_fmzf06,1,10;Npc_jh_fmzf07,1,10;Npc_jh_fmzf08,1,10;Npc_jh_fmzf09,1,10;"					0	0	0			2	40	20	60		0	5	15			hand1_2			-1		stand	1.3	4.5						1																2000													15						
Summon_0tm5nei_hdfollower01	AttackNpc	化地女弟子		6	205	60		3			1	0	15	0	npc\monster212	1	1					"fb_Npc_em_lbc01,1,10;fb_Npc_em_lbc02,1,10;fb_Npc_em_lbc03,1,10;fb_Npc_em_lbc04,1,10;fb_Npc_em_lbc05,1,10;fb_Npc_em_lbc06,1,10;fb_Npc_em_lbc07,1,10;fb_Npc_em_lbc08,1,10;fb_Npc_em_yxc01,1,10;fb_Npc_em_yxc02,1,10;fb_Npc_em_yxc03,1,10;fb_Npc_em_yxc04,1,10;fb_Npc_em_yxc05,1,10;fb_Npc_em_yxc06,1,10;fb_Npc_em_yxc07,1,10;"					0	0	0			2	40	20	60		0	5	15			dknife2_2	dk_r_626		-1		stand	1.3	4.5						1																2000																			
																																																																																										
		//古墓派前置任务																																																																																								
Convoy_gmphs_001	ConvoyNpc	杨池蕊（前置）		110	1	22		1			4	0	0	0	npc\worldnpc1384	1	0.91	icon\monster\monster554.png					2	541	-244	-439	1	1				2	40	20	60		0	0	50			hand1_2			-1			2	2						0																																			
Convoy_gmphs_002	ConvoyNpc	杨池蕊		110	1	22		1			4	0	0	0	npc\worldnpc1384	1	0.91	icon\monster\monster554.png					2	541	-320	-506	1	1				2	40	20	60		0	0	50			hand1_2			-1			2	2						0																																			
Convoy_gmphs_003	ConvoyNpc	黑衣人		110	1	19		1			4	0	15	0	npc\fbboss00124	1	1.01	icon\funcnpc\fbboss00124.png					2	13	1236	1610	0	0				2	40	20	60		0	0	50			hand1_1			-1			7	7						0																																			
																																																																																										
		//古墓派剧情任务																																																																																								
