NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	Í£ÁôÊ±¼ä	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý1	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	ÉúÆ½	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ËùÊô°ï»áµØ¿é±àºÅ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	Ö±½Ó´¥·¢	·ÀÓù¸ÅÂÊÊôÐÔ	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	NPCÓÅÏÈÏÔÊ¾	´æÔÚÊ±¼ä
WorldNpc07911	CommonNpc	Ìú³ßµÀ³¤		8	106	2	2			1.25	4	hand1_1	npc\worldnpc052			icon\funcnpc\worldnpc052.png					0			3	0	0			20				1			5	2	60	tg050260	zhuanyong_10	"24,bosstg24011"					162;170;203;214;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc07912	CommonNpc	ºÚÄª¶û		8	106	2	2			1.25	4	hand1_1	npc\monster312			icon\monster\monster312.png					0			3	0	0			20				1			5	2	52	tg050252	zhuanyong_2	"24,bosstg24003"					159;167;156					1	2		1											1						1		2000	15		2000								0	10																					2			6				
WorldNpc07913	CommonNpc	Õ²åÓ		8	106	2	2			1.25	4	hand1_1	npc\monster247			icon\monster\monster247.png					0			3	0	0			20				1			5	2	55	tg050255	zhuanyong_5	"24,bosstg24006"					159;167;156					1	2		1											1						1		2000	15		2000								0	10																					2			6				
WorldNpc07914	CommonNpc	·®Ò»À¤		8	106	2	2			1.25	4	hand1_1	npc\monster311			icon\monster\monster311.png					0			3	0	0			20				1			5	2	1	talkrule050201	zhuanyong_8	"24,bosstg24009"					161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			4				
WorldNpc07915	CommonNpc	ÈÊ²¨ÇÐ		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			5	2	61	tg050261	zhuanyong_11						169;202;211;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc07916	CommonNpc	ºÚÕäÖé		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc527			icon\funcnpc\worldnpc527.png					0			3	0	0			20				1			5	2	53	tg050253	zhuanyong_3						161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			6				
WorldNpc07917	CommonNpc	Å·Ñô»­ÉÈ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc496			icon\funcnpc\worldnpc496.png					0			3	0	0			20				1			5	2	56	tg050256	zhuanyong_6	"24,bosstg24007"					163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					2			6				
WorldNpc07918	CommonNpc	ÁÖÂü¶ù		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0			3	0	0			20				1			5	2	57	tg050257	zhuanyong_7						162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					2			6				
WorldNpc07919	CommonNpc	ÖîÊ®Èý		8	106	2	2			1.25	4	hand1_1	npc\worldnpc573			icon\funcnpc\worldnpc573.png					0			3	0	0			20				1			5	2	62	tg050262	zhuanyong_12	"24,bosstg24013"					159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc07920	CommonNpc	¿µÑÅ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83800;83814;	83800;83814;														2			4				
WorldNpc07921	CommonNpc	ÍõÑ¤ÔÃ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83801;83815;	83801;83815;														2			4				
WorldNpc07922	CommonNpc	»Ê¸¦±ù		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc527			icon\funcnpc\worldnpc527.png					0			3	0	0			20				1			7	1	6	talkrule070106							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83802;83816;	83802;83816;														1			3				
WorldNpc07923	CommonNpc	Ôª¹â¼á		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83803;83817;	83803;83817;														1			4				
WorldNpc07924	CommonNpc	ÓÚ¹ß¹Ì		8	106	2	2	10		1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83804;83818;	83804;83818;														1			4				
WorldNpc07925	CommonNpc	ÉòµÂ		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83805;83819;	83805;83819;														1			4				
WorldNpc07926	CommonNpc	¹­Ü°Çí		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0			3	0	0			20				1			6	2	1	talkrule060201							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83806;	83806;														1			4				
WorldNpc07927	CommonNpc	ÁÖ»À		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83807;	83807;														2			4				
WorldNpc07928	CommonNpc	È¨ÍñÏö		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc113			icon\funcnpc\worldnpc113.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83808;83820;	83808;83820;														2			4				
WorldNpc07929	CommonNpc	Â½·¢Îä		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83809;83821;	83809;83821;														2			4				
WorldNpc07930	CommonNpc	¸ê·²		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			5	2	1	talkrule050201							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83810;83822;	83810;83822;														2			4				
WorldNpc07931	CommonNpc	ÎÖÏ£¼Ò		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83811;83823;	83811;83823;														1			4				
WorldNpc07932	CommonNpc	ºúÑ¡´ä		8	106	2	2			1.3	4.8	hand1_2	npc\monster274			icon\monster\monster274.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83812;83824;	83812;83824;														1			4				
WorldNpc07933	CommonNpc	µ¥¾Ö		8	106	2	2			1.25	4	hand1_1	npc\monster492			icon\monster\monster492.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83813;83825;	83813;83825;														1			4				
																																																																																					10																												
																																																																																					10																												
																																																																																					10																												
WorldNpc08001	CommonNpc	Ò£ÒæÖÇ		8	106	2	2			1.25	4	hand1_1	npc\monster231			icon\monster\monster231.png					0			3	0	0			20				1			1	5	3	talkrule010503							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83750;															1			4				
WorldNpc08002	CommonNpc	ß’ÓÎÁú		8	106	2	2			1.3	4.8	hand1_2	npc\monster143			icon\monster\monster143.png					0			3	0	0			20				1			1	5	3	talkrule010503							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83750;														1			4				
WorldNpc08003	CommonNpc	¶ÎÖ¾		8	106	2	2			1	4.8	hand1_2	npc\worldnpc235			icon\funcnpc\worldnpc235.png					0			3	0	0			20				1			1	6	7	talkrule010607							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83751;	83751;														1			2				
WorldNpc08004	CommonNpc	ÐìÏÍ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc240			icon\funcnpc\worldnpc240.png					0			3	0	0			20				1			1	6	7	talkrule010607							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc08005	CommonNpc	ÎâÌì		8	106	2	2	10		1.3	4.8	hand1_2	npc\worldnpc306			icon\funcnpc\worldnpc306.png					0			3	0	0			20				1			1	6	7	talkrule010607							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc08006	CommonNpc	Ñî¾°Ìì		8	106	2	2	10		1.25	4	hand1_1	npc\monster382			icon\monster\monster382.png					0	Adventure\sbdm\WorldNpc08006.lua		3	0	0			20				1			1	1	3	talkrule010103							172;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc08007	CommonNpc	Ê±Õä		8	106	2	2			1.25	4	hand1_1	npc\worldnpc253			icon\funcnpc\worldnpc253.png					0			3	0	0			20				1			1	3	3	talkrule010303							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83752;															1			4				
WorldNpc08008	CommonNpc	ÁÖÓ¢		8	106	2	2			1.25	4	hand1_1	npc\worldnpc236			icon\funcnpc\worldnpc236.png					0			3	0	0			20				1			1	3	3	talkrule010303							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83752;														1			4				
WorldNpc08009	CommonNpc	Ñ©Ù»		8	106	2	2			1.25	4	hand1_1	npc\worldnpc550			icon\funcnpc\worldnpc550.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83753;	83753;														1			2				
WorldNpc08010	CommonNpc	Ã·Ã·		8	106	2	2			1.3	4.8	hand1_2	npc\monster554			icon\monster\monster554.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83754;	83754;														1			2				
WorldNpc08011	CommonNpc	Ã·Ð¡ÇÙ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc246			icon\funcnpc\worldnpc246.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83755;															1			2				
WorldNpc08012	CommonNpc	Ð»²©		8	106	2	2			1.25	4	hand1_1	npc\monster382			icon\monster\monster382.png					0			3	0	0			20				1			1	1	3	talkrule010103							172;211;215;156					1	2		1											1						1		2000	15		2000								0	10							83755;														1			3				
WorldNpc08013	CommonNpc	²¼·³		8	106	2	2			1.8	4	hand1_1	npc\worldnpc050			icon\funcnpc\worldnpc050.png					0			3	0	0			20				1			1	8	2	talkrule010802							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83756;															1			6				
WorldNpc08014	CommonNpc	ÍõÁ¹		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc207			icon\funcnpc\worldnpc207.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83756;														1			4				
WorldNpc08015	CommonNpc	¼¾Ð°		8	106	2	2			1.25	4	hand1_1	npc\worldnpc200			icon\funcnpc\worldnpc200.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83757;															1			4				
WorldNpc08016	CommonNpc	Ò×³þÌì		8	106	2	2			1.25	4	hand1_1	npc\worldnpc559			icon\funcnpc\worldnpc559.png					0			3	0	0			20				1													163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83757;														1			2				
WorldNpc08017	CommonNpc	Â¬ÐÂ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc077			icon\funcnpc\worldnpc077.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83758;															1			2				
WorldNpc08018	CommonNpc	ºúÓ¨Ó¨		8	106	2	2			0.9	4	hand1_1	npc\worldnpc192			icon\funcnpc\worldnpc192.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10							83758;														1			2				
WorldNpc08019	CommonNpc	¹þÎ¬		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc234			icon\funcnpc\worldnpc234.png					0			3	0	0			20				1			8	3	2	talkrule080302							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10						83759;															1			8				
WorldNpc08020	CommonNpc	Ð¤äì		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc574			icon\funcnpc\worldnpc574.png					0	npc\clone\CJ\npc_talk_qiecuo.lua		3	0	0			20				1			6	2	2	talkrule060202			1				163;171;174;179;204					1	54		1											1						1		2000	15		2000						1		0	10							83759;														1			4				
WorldNpc08021	CommonNpc	ÓôÕñ		8	106	2	2			1.25	4	hand1_1	npc\monster189			icon\monster\monster189.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83760;	83760;														1			2				
WorldNpc08022	CommonNpc	Ëïî£		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc239			icon\funcnpc\worldnpc239.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83761;	83761;														1			4				
WorldNpc08023	CommonNpc	ÇØÊé		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc452			icon\funcnpc\worldnpc452.png					0	npc\clone\CJ\npc_talk_qiecuo.lua		3	0	0			20				1			7	2	10	talkrule070210			1				166;177;211;215;156					1	54		1											1						1		2000	15		2000						1		0	10						83762;	83762;														1			3				
WorldNpc08024	CommonNpc	ÏàÖ¥		8	106	2	2			1	4.8	hand1_2	npc\worldnpc235			icon\funcnpc\worldnpc235.png					0			3	0	0			20				1			1	6	7	talkrule010607							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83763;	83763;														1			2				
WorldNpc08025	CommonNpc	¹ÅÝþ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc128			icon\funcnpc\worldnpc128.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83764;	83764;														1			2				
WorldNpc08026	CommonNpc	ÕÅÒå´º		8	106	2	2	10		1.25	4	hand1_1	npc\monster290			icon\monster\monster290.png					0			3	0	0			20				1			1	1	2	talkrule010102							160;167;175;201;213					1	2		1											1						1		2000	15		2000								0	10						83765;															1			4				
WorldNpc08027	CommonNpc	ÄªÓã		8	106	2	2	10		1.25	4	hand1_1	npc\monster290			icon\monster\monster290.png					0			3	0	0			20				1			1	1	2	talkrule010102							160;167;175;201;213					1	2		1											1						1		2000	15		2000								0	10							83765;														1			4				
WorldNpc08028	CommonNpc	Ìï²©¹â		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc042			icon\funcnpc\worldnpc042.png					0			3	0	0			20				1			7	1	9	talkrule070109							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83766;															1			3				
WorldNpc08029	CommonNpc	½­º×		8	106	2	2			1.25	4	hand1_1	npc\worldnpc062			icon\funcnpc\worldnpc062.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10							83766;														1			2				
WorldNpc08030	CommonNpc	ÎàÍ©		8	106	2	2			1.25	4	hand1_1	npc\worldnpc559			icon\funcnpc\worldnpc559.png					0			3	0	0			20				1			6	1	5	talkrule060105							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83767;															1			5				
WorldNpc08031	CommonNpc	ÓñÀ¼		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc370			icon\funcnpc\worldnpc370.png					0			3	0	0			20				1			7	5	4	talkrule070504							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10							83767;														1			2				
WorldNpc08032	CommonNpc	¹¬¿¡		8	106	2	2			1.25	4	hand1_1	npc\worldnpc362			icon\funcnpc\worldnpc362.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83768;															1			2				
WorldNpc08033	CommonNpc	Ø¹æÃ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc351			icon\funcnpc\worldnpc351.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10							83768;														1			2				
WorldNpc08034	CommonNpc	ÐÌÌì		8	106	2	2			1.25	4	hand1_1	npc\worldnpc355			icon\funcnpc\worldnpc355.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc08035	CommonNpc	Ì©ÉÐ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc491			icon\funcnpc\worldnpc491.png					0			3	0	0			20				1			1	7	5	talkrule010705							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83769;															1			4				
WorldNpc08036	CommonNpc	É£´ï		8	106	2	2			1.25	4	hand1_1	npc\worldnpc493			icon\funcnpc\worldnpc493.png					0			3	0	0			20				1			1	7	5	talkrule010705							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10							83769;														1			4				
WorldNpc08037	CommonNpc	Áè»Ô		8	106	2	2			1.25	4	hand1_1	npc\worldnpc067			icon\funcnpc\worldnpc067.png					0			3	0	0			20				1			1	4	3	talkrule010403							172;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83770;															1			4				
WorldNpc08038	CommonNpc	ÔªÀÖ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc191			icon\funcnpc\worldnpc191.png					0			3	0	0			20				1			1	4	3	talkrule010403							172;211;215;156					1	2		1											1						1		2000	15		2000								0	10							83770;														1			4				
WorldNpc08039	CommonNpc	»¢Í·		8	106	2	2			1.25	4	hand1_1	npc\worldnpc398			icon\funcnpc\worldnpc398.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83771;	83771;														1			3				
WorldNpc08040	CommonNpc	µ¥ÀÖ		8	106	2	2			1.3	4.8	hand1_2	npc\worldnpc380			icon\funcnpc\worldnpc380.png					0			3	0	0			20				1			1	6	2	talkrule010602							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10						83772;															1			4				
WorldNpc08041	CommonNpc	Ð¡Ã×		8	106	2	2			1.25	4	hand1_1	npc\monster479			icon\monster\monster479.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10							83772;														1			2				
WorldNpc08042	CommonNpc	ñ®³Ç		8	106	2	2			1.25	4	hand1_1	npc\monster286			icon\monster\monster286.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83773;															1			4				
WorldNpc08043	CommonNpc	ÓàêÍ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc128			icon\funcnpc\worldnpc128.png					0			3	0	0			20				1													163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83773;														1			2				
WorldNpc08044	CommonNpc	ºÂÀ½		8	106	2	2			1.7	4	hand1_1	npc\worldnpc248			icon\funcnpc\worldnpc248.png					0			3	0	0			20				1			1	3	2	talkrule010302							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83774;															1			5				
WorldNpc08045	CommonNpc	ÆÑº£		8	106	2	2			1.25	4	hand1_1	npc\worldnpc253			icon\funcnpc\worldnpc253.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83774;														1			4				
WorldNpc08046	CommonNpc	ÓÈ¿¬		8	106	2	2			1.25	4	hand1_1	npc\monster290			icon\monster\monster290.png					0			3	0	0			20				1			1	1	3	talkrule010103							172;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83775;															1			3				
WorldNpc08047	CommonNpc	Â½ÔÆ		8	106	2	2	10		1.25	4	hand1_1	npc\worldnpc239			icon\funcnpc\worldnpc239.png					0	npc\clone\CJ\npc_talk_qiecuo.lua		3	0	0			20				1			6	2	2	talkrule060202			1				163;171;174;179;204					1	2		1											1						1		2000	15		2000						1		0	10							83775;														1			4				
WorldNpc08048	CommonNpc	ÌïÍ·ÑÔ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc547			icon\funcnpc\worldnpc547.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc08049	CommonNpc	ÇüÄþÊÀ		8	106	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc08050	CommonNpc	ÃÓÈ«Ã÷		8	106	2	2			1.25	4	hand1_1	npc\worldnpc132			icon\funcnpc\worldnpc132.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
																																																																																					10																												
