NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	刷新时间	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	动作集	伤害判定奖励类BOSS类型	时间轴	
npc_wd_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_em_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1331	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_em_mxm01					71802;	71802;																																													
npc_em_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_em_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_jlg_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\monster196	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_jlg_mxm01					71803;	71803;																																													
npc_jlg_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_jlg_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_gb_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\monster196	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_gb_mxm01					71804;	71804;																																													
npc_gb_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_gb_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_jzt_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1318	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_jzt_mxm01					71805;	71805;																																													
npc_jzt_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_jzt_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_tm_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1318	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_tm_mxm01					71806;	71806;																																													
npc_tm_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_tm_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_tm_mxm04	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1318	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_tm_mxm05	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\monster196	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																																																						
npc_jyw_mxm01	CommonNpc	内应		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1318	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0			shop_npc_jyw_mxm01					71807;	71807;																																													
npc_jyw_mxm02	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
npc_jyw_mxm03	AttackNpc	伏击之人		1	2	2				1.5	6	hand1_1	npc\fbnpc021021	1		icon\funcnpc\worldnpc1245.png					0				1	1	3				20																						51	1		1						1	100				0									2000	-1		2000																																																															
																																																																																																																																														
npc_sl_mie	CommonNpc	少林		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1117	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71808;																																													
npc_wd_mie	CommonNpc	武当		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1116	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71809;																																													
npc_em_mie	CommonNpc	峨眉		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1113	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71810;																																													
npc_gb_mie	CommonNpc	丐帮		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc032	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71811;																																													
npc_tm_mie	CommonNpc	唐门		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc034	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71812;																																													
npc_jzt_mie	CommonNpc	君子堂		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1114	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71813;																																													
npc_jyw_mie	CommonNpc	锦衣卫		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1118	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71814;																																													
npc_jlg_mie	CommonNpc	极乐谷		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1115	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0									71815;																																													
																																																																																																																																														
newmp_gumu_mm_001	ForceNpc	古墓灭门入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1387	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
newmp_xuedao_mm_001	CommonNpc	血刀灭门入门资格审核人		8	673	2	2	10		1.5	6	hand1_1	npc\worldnpc1368	1		icon\funcnpc\fbboss021001.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
newmp_changfeng_mm_001	ForceNpc	长风普世入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1297	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
newmp_nlb_mm_001	CommonNpc	念罗吧灭门入门资格审核人		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1405	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						40	120		1						120					0									1200	120		2000									0																							1																															
npc_hsp_mm_001	CommonNpc	华山灭门关联入门审核NPC		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1449	2		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						40	20		1						120					0									1200	120		2000									0																							1																															
npc_ss_mm_001	ForceNpc	神水关联入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1440	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
npc_wx_mm_001	ForceNpc	五仙关联入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1461	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
npc_dm_mm_001	CommonNpc	达摩关联入门审核NPC		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1552	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						40	20		1						120					0									1200	120		2000									0																							1																															
																																																																																																																																														
npc_hsp_wy_001	CommonNpc	华山弟子		8	91	2	2	10		1.5	6	hand1_1	npc\worldnpc1451	1		icon\funcnpc\worldnpc224.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0								30403															1																															
newmp_gumu_again_001	ForceNpc	古墓灭门入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1387	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
newmp_xuedao_again_001	ForceNpc	血刀灭门入门资格审核人		8	673	2	2	10		1.5	6	hand1_1	npc\worldnpc1368	1		icon\funcnpc\fbboss021001.png					0				3	0	0				20																						98	100		1						120					0									1200	120		2000									0																							1																															
newmp_changfeng_again_001	ForceNpc	长风普世入门资格审核人		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1297	1		icon\monster\monster454.png					0				3	0	0				20				0									1									39	20		1											1						1			2000	15		2000																																																															
