NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	无法跟随时自动停止	大逃杀专用TYPE	
newworld_xkdnpc_031	CommonNpc	新阴流高手		8	714	2	2			1.25	4	gblade1_1	npc\worldnpc238			icon\funcnpc\worldnpc1309.png				b_r_npcitem061	0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_032	CommonNpc	奇怪遗迹		8	714	2	2			1.25	4	hand1_1	npc\itemnpc202			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_033	CommonNpc	遗迹-剑		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_034	CommonNpc	遗迹-剑-光		8	714	2	2			1.25	4	hand1_1	npc\itemnpc057k			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_035	CommonNpc	遗迹-火圈		8	714	2	2			1.25	4	hand1_1	npc\itemnpc0571			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_036	CommonNpc	遗迹-上升气流		8	714	2	2			1.25	4	hand1_1	npc\itemnpc057p			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_037	CommonNpc	遗迹-气流柱		8	714	2	2			1.25	4	hand1_1	npc\itemnpc057_lx04			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_038	CommonNpc	遗迹-落剑		8	714	2	2			1.25	4	hand1_1	npc\itemnpc057_lx07			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_039	CommonNpc	遗迹-小落剑		8	714	2	2			1.25	4	hand1_1	npc\itemnpc057_qunzhan05			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_040	CommonNpc	奇怪遗迹（基准）剑5		8	714	2	2			1.25	4	hand1_1	npc\itemnpc202			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_041	CommonNpc	遗迹-久远高人		8	714	2	2			1.25	4	hand1_1	npc\fbboss00243			icon\funcnpc\worldnpc1309.png				s_r_npcitem417	0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_042	CommonNpc	遗迹-剑1		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_043	CommonNpc	遗迹-剑2		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_044	CommonNpc	遗迹-剑3		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_045	CommonNpc	遗迹-剑4		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_046	CommonNpc	遗迹-剑6		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_047	CommonNpc	遗迹-剑7		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_048	CommonNpc	遗迹-剑8		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_049	CommonNpc	遗迹-剑9		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_050	CommonNpc	遗迹-剑 战斗基准		8	714	2	2			1.25	4	hand1_1	npc\fbmac004012h			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_051	CommonNpc	山野斗酒（触发		8	714	2	2			1.25	4	hand1_1	npc\worldnpc175			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_052	CommonNpc	山野斗酒（斗酒		8	714	2	2			1.25	4	hand1_1	npc\worldnpc175			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_053	CommonNpc	山野斗酒（酒坛子		8	714	2	2			1.25	4	hand1_1	npc\itemnpc870			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_054	CommonNpc	论佛台		8	714	2	2			1.25	4	hand1_1	npc\worldnpc1108_2a			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_055	CommonNpc	佛教弟子		8	714	2	2			1.25	4	hand1_1	npc\worldnpc096			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_056	CommonNpc	道教弟子		8	714	2	2			1.25	4	hand1_1	npc\worldnpc228			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_057	CommonNpc	论佛台2		8	714	2	2			1.25	4	hand1_1	npc\worldnpc1108_2a			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_058	CommonNpc	苦修		8	714	2	2			1.25	4	hand1_1	npc\worldnpc094			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_059	CommonNpc	入世		8	714	2	2			1.25	4	hand1_1	npc\worldnpc475			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_060	CommonNpc	需要鱼的老者		8	714	2	2			1.25	4	hand1_1	npc\worldnpc501			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_061	CommonNpc	氛围NPC测试1		8	714	2	2			1.25	4	hand1_1	npc\worldnpc501	1		icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_062	CommonNpc	闻书魁		8	714	2	2			1.25	4	hand1_1	npc\worldnpc589			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_063	CommonNpc	吴三石		8	714	2	2			1.25	4	hand1_1	npc\worldnpc590			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_064	CommonNpc	开锁商人		8	714	2	2			1.25	4	hand1_1	npc\worldnpc516			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																					shop_xiakedao_tanbaoshangren																																																		
newworld_xkdnpc_065_old	CommonNpc	宝箱木		8	173	2	2			1.25	4	hand1_1	npc\itemnpc586			icon\funcnpc\worldnpc1309.png					4				3	0	0			5				1									1									87	88																																																																																							
newworld_xkdnpc_066_old	CommonNpc	宝箱金		8	173	2	2			1.25	4	hand1_1	npc\itemboxnpc003_yunbiao			icon\funcnpc\worldnpc1309.png					4				3	0	0			5				1									1									87	88																																																																																							
newworld_xkdnpc_067_old	CommonNpc	宝箱玄铁		8	173	2	2			1.25	4	hand1_1	npc\itemnpc591a			icon\funcnpc\worldnpc1309.png					4				3	0	0			5				1									1									87	88																																																																																							
newworld_xkdnpc_068	CommonNpc	机关		8	714	2	2			1.25	4	hand1_1	npc\fbmac021001			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_069	CommonNpc	加速点		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_070	CommonNpc	终点		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_071	CommonNpc	鲨鱼		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_072	CommonNpc	贝壳黄		8	714	2	2			1.25	4	hand1_1	npc\npcitem634			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_073	CommonNpc	贝壳红		8	714	2	2			1.25	4	hand1_1	npc\npcitem635			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_074	CommonNpc	贝壳蓝		8	714	2	2			1.25	4	hand1_1	npc\npcitem636			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_075	CommonNpc	贝壳白		8	714	2	2			1.25	4	hand1_1	npc\npcitem637			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_076	CommonNpc	贝壳黑		8	714	2	2			1.25	4	hand1_1	npc\npcitem638			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_077	CommonNpc	宝箱木（分组		8	714	2	2			1.25	4	hand1_1	npc\itemnpc586_yunbiao			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_078	CommonNpc	宝箱金（分组		8	714	2	2			1.25	4	hand1_1	npc\itemboxnpc003_yunbiao			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_079	CommonNpc	宝箱玄铁（分组		8	714	2	2			1.25	4	hand1_1	npc\itemnpc591a			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_080	CommonNpc	鲨鱼		1	714	2	2			3	8	hand_0	npc\boss145	0	1	icon\monster\boss145.png					0				14	0	0			3				1									1									87	88																																																																					"0.2,0.2,0.2"																		
newworld_xkdnpc_081	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_082	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_083	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_084	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_085	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_086	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_087	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_088	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_089	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_090	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_091	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_092	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_093	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_094	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_095	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_096	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_097	CommonNpc			8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_098	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_099	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_100	CommonNpc	奖励功能测试NPC		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_101	CommonNpc	侠客洞石壁碑文1		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua01			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_102	CommonNpc	侠客洞石壁碑文2		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua02			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_103	CommonNpc	侠客洞石壁碑文3		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua03			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_104	CommonNpc	侠客洞石壁碑文4		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua04			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_105	CommonNpc	侠客洞石壁碑文5		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua05			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_106	CommonNpc	侠客洞石壁碑文6		8	76	2	2			1.25	4	hand1_1	npc\xiakedongbihua06			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_107	CommonNpc	碑文4-朱亥		8	714	2	2			1.25	4	hand1_1	npc\fbboss003003			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_108	CommonNpc	碑文4-侯嬴		8	714	2	2			1.25	4	hand1_1	npc\fbboss015004			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_109	CommonNpc	碑文4-心魔		8	714	2	2			1.25	4	hand1_1	npc\worldnpc570			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
newworld_xkdnpc_110	CommonNpc	碑文4-碑文4		8	714	2	2			1.25	4	hand1_1	npc\xiakedongbihua04			icon\funcnpc\worldnpc1309.png					0				3	0	0			12				1									1									87	88																																																																																							
