NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	ÊÇ·ñÄÜ½ÓïÚ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý01	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÉúÆ½	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	·ÀÓù¸ÅÂÊ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	Åö×²¶Ô»°¹æÔò	³õÊ¼¶¯×÷¹Ì¶¨Ö¡²¥·Å	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ÊÇ·ñÓÐ°ïÅÉ×¤µØ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	Ö±½Ó´¥·¢	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	ÊÇ·ñ¿É½á»é	ÍË³ö·¢Éù¶Ô»°	ÌìÆø°ü	ÊÀ½ç´¥·¢Æ÷Ïà¹Ø	´æÔÚÊ±¼ä	ÓÅÏÈÏÔÊ¾	²Æ¸»µ¥´ÎÔö³¤¼ä¸ô	²Æ¸»µ¥´ÎÔö³¤Öµ	²Æ¸»Ôö³¤×î´óÖµ	²Æ¸»Ë¥¼õ¼ä¸ô	²Æ¸»µ¥´ÎË¥¼õÖµ	²Æ¸»Ë¥¼õ×îµÍÖµ	½øÈëÕ½ÕùÖ±½ÓÉèÖÃ²Æ¸»	½øÈëÕ½ÕùÉèÖÃÍæ¼ÒÌìÆø	»÷É±Õâ¸öboss½øÈëÔö³¤ÆÚ	Í£Ö¹AI
hdqy_sd_01	CommonNpc	´¹¸ËÀÏÛÅ	3	8	84	2	2	1	1.25	4	hand1_1	npc\worldnpc156	1		icon\funcnpc\worldnpc156.png					0				3	0	0			20				1																																1						1			2000	15		2000									10			shop_yxc_yfyg																																										
																																																																																																																																			
																																																																																																																																			
																																																																																																																																			
																																																																																																																																			
dhyd_ssl_001	CommonNpc	×ÏÑôÕæÈË	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1116	1		icon\funcnpc\worldnpc1116.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_002	CommonNpc	»Ê¸¦Ñþ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1118	1		icon\funcnpc\worldnpc1118.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_003	CommonNpc	µ¥ÌìÚ¤	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1115	1		icon\funcnpc\worldnpc1115.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_004	CommonNpc	ÌÆÌìÐÐ	3	8	84	2	2		0.5	4	hand1_1	npc\fbboss003004_1	1		icon\funcnpc\fbboss003004_1.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_005	CommonNpc	¾ø³¾Ê¦Ì«	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1113	2		icon\funcnpc\worldnpc1113.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_006	CommonNpc	ÏôÌì·Å	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc032	1		icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_007	CommonNpc	Ïô±ðÇé	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1114	1		icon\funcnpc\worldnpc1114.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_008	CommonNpc	Ðþ»³·½ÕÉ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1117	1		icon\funcnpc\worldnpc1117.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_009	CommonNpc	êØ³Ø	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1156	2		icon\funcnpc\worldnpc1156.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_010	CommonNpc	ÁÖÌìÄÏ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc002	1		icon\funcnpc\worldnpc002.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_011	CommonNpc	¾Å¹¬ÀÏÈË	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc001a	1		icon\funcnpc\worldnpc001a.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_012	CommonNpc	ÕÅµ¤·ã	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc361	1		icon\funcnpc\worldnpc361.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_013	CommonNpc	Áúæ¥ÓÄ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1377	2		icon\funcnpc\worldnpc1377.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_014	CommonNpc	Ñªµ¶ÀÏ×æ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1360	1		icon\funcnpc\worldnpc1360.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_015	CommonNpc	ÖÜÒÝÏô	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1422	1		icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_016	CommonNpc	ÎºÎÞÑÔ	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1185	1		icon\funcnpc\worldnpc1185.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_017	CommonNpc	Ê·ÊæÓ¥	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1191	1		icon\funcnpc\worldnpc1191.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_018	CommonNpc	»Æ¹Åóï	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1164	1		icon\funcnpc\worldnpc1164.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_019	CommonNpc	µÒ¹Ø	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1290	1		icon\funcnpc\worldnpc1290.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_020	CommonNpc	Ë®Çïº®	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1392	2		icon\funcnpc\worldnpc1392.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_021	CommonNpc	Ë®Ä¸Òõ¼§	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1429	2		icon\funcnpc\worldnpc1429.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_022	CommonNpc	ÐìÔÆï£	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1174	1		icon\funcnpc\worldnpc1174.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_023	CommonNpc	Éò²×º£	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1203	1		icon\funcnpc\worldnpc1203.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_024	CommonNpc	ÐìÃîÕæ	3	8	84	2	2		0.5	4	hand1_1	npc\monster620	2		icon\funcnpc\monster620.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_025	CommonNpc	ÄÇÐëÍÓ	3	8	84	2	2		0.5	4	hand1_1	npc\boss130	1		icon\funcnpc\boss130.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_026	CommonNpc	°×ÙíÓñ	3	8	84	2	2		0.5	4	hand1_1	npc\monster695	2		icon\funcnpc\monster695.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
dhyd_ssl_027	CommonNpc	¹Ü¼Ò	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1255	1		icon\funcnpc\worldnpc1255.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
																																																																																																																																			
dh_pldc_001	CommonNpc	µÇ´¬µã		8	202	2	2		1.25	4	hand1_0	npc\itemnpc057k								0				3	0	0			1																						1	2		1											1						1			2000	15		2000								0	10																						3951												60000											
																																																																																																																																			
		//¿ì´¬																																																																																																																																	
dh_kuaichuanyyz	CommonNpc	¿ì´¬	3	8	71	2	2		0.5	4	hand1_1	npc\worldnpc119_1	1		icon\funcnpc\worldnpc119.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10								20549	20549																																				
dh_shoupiaoyuanyyz	CommonNpc	ÊÛÆ±Ô±	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1279_1	1		icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10			shop_dh_chuanpiao																																										
dh_kuaichuanpld	CommonNpc	¿ì´¬	3	8	71	2	2		0.5	4	hand1_1	npc\worldnpc119_1	1		icon\funcnpc\worldnpc119.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10								20576	20576																																				
dh_shoupiaoyuanpld	CommonNpc	ÊÛÆ±Ô±	3	8	84	2	2		0.5	4	hand1_1	npc\worldnpc1279_1	1		icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10			shop_dh_chuanpiao																																										
																																																																																																																																			
		//ÍâÓòÎäÁÖ¶Ò»»ÉÌµê																																																																																																																																	
yywl_lzydh_zhongyuan001	CommonNpc	ÖÐÔ­ÎäÑ§¶Ò»»	3	8	83	2	2		0.5	4	hand1_1	npc\worldnpc067			icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_lzydh_zhongyuan002	CommonNpc	ÖÐÔ­ÎäÑ§¶Ò»»	3	8	83	2	2		0.5	4	hand1_1	npc\worldnpc1376			icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_lzydh_waiyu001	CommonNpc	ÍâÓòÎäÑ§¶Ò»»	3	8	83	2	2		0.5	4	hand1_1	npc\boss015			icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_lzydh_waiyu002	CommonNpc	ÍâÓòÎäÑ§¶Ò»»	3	8	83	2	2		0.5	4	hand1_1	npc\boss009			icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_lzydh_wpdh	CommonNpc	ÍâÓòÎïÆ·¶Ò»»	3	8	83	2	2		0.5	4	hand1_1	npc\worldnpc1279_1			icon\funcnpc\worldnpc1279.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10			shop_yywldh_zawu001					70809;	70809;																																				
																																																																																																																																			
		//¶ñÈË¹Èµ¥ÈËÍæ·¨																																																																																																																																	
yywl_gujjztz_001	CommonNpc	±¨ÃûNPC	3	8	83	2	2		0.5	4	hand1_1	npc\monster071			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10								70803;	70803;																																				
yywl_gujjztz_002	CommonNpc	²âÊÔNPC	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1422			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_003	CommonNpc	»î¶¯´«³öNPC	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc248			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_004	CommonNpc	×ÏÑôÕæÈË(Îäµ±ÕÆÃÅ)	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1116			icon\funcnpc\worldnpc1116.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_005	CommonNpc	×¿±±	3	8	6	2	2		0.5	4	hand1_1	npc\boss083			icon\funcnpc\worldnpc225.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_006	CommonNpc	»¯µØÀÏ×æ	3	8	6	2	2		0.5	4	hand1_1	npc\boss081			icon\funcnpc\worldnpc152.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_007	CommonNpc	Ðþ»³´óÊ¦£¨·½ÕÉ£©	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1117			icon\funcnpc\worldnpc1117.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_008	CommonNpc	»Ê¸¦Ò££¨½õÒÂÎÀÍ³Áì£©	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1118			icon\funcnpc\worldnpc1118.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_009	CommonNpc	Ê®È±ÀÏÈË	3	8	6	2	2		0.5	4	blade1_2	npc\worldnpc1307			icon\monster\monster179.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_010	CommonNpc	¾ø³¾Ê¦Ì«£¨¶ëÃ¼ÕÆÃÅ£©	3	8	6	2	2		0.5	4	hand1_2	npc\worldnpc1113			icon\funcnpc\worldnpc1113.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_011	CommonNpc	ÁÖÌìÄÏ	3	8	6	2	2		0.5	4	hand1_2	npc\worldnpc002			icon\funcnpc\worldnpc002.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_012	CommonNpc	ÍâÓòµÜ×Ó	3	8	6	2	2		0.5	4	hand1_2	npc\monster025022			icon\funcnpc\worldnpc034.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_013	CommonNpc	ÌÆÌìÐÐ£¨ÌÆÃÅÃÅÖ÷£©	3	8	6	2	2		0.5	4	hand1_1	npc\fbboss003004_1			icon\monster\fbboss003004.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_014	CommonNpc	Ïô±ðÇé£¨¾ý×ÓÌÃÃÅÖ÷£©	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1114			icon\funcnpc\worldnpc1114.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_015	CommonNpc	ÍâÓòµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\monster025016			icon\funcnpc\worldnpc754.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_016	CommonNpc	ÏôÌì·Å£¨Ø¤°ï°ïÖ÷£©	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc032			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_017	CommonNpc	ÍâÓòµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\monster025021			icon\monster\fbboss00202.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_018	CommonNpc	µ¥ÌìÚ¤£¨¼«ÀÖ¹È¹ÈÖ÷£©	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc1115			icon\funcnpc\worldnpc1115.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_019	CommonNpc	ÍâÓòµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\monster025014			icon\funcnpc\worldnpc778.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_020	CommonNpc	Îäµ±µÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc090			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_021	CommonNpc	¶ëÃ¼µÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc525			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_022	CommonNpc	Ø¤°ïµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc081			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_023	CommonNpc	ÉÙÁÖµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc095			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_024	CommonNpc	½õÒÂÎÀµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc800_02			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_025	CommonNpc	¼«ÀÖ¹ÈµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc544			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_026	CommonNpc	ÌÆÃÅµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc247			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
yywl_gujjztz_027	CommonNpc	¾ý×ÓÌÃµÜ×Ó	3	8	6	2	2		0.5	4	hand1_1	npc\worldnpc191			icon\funcnpc\worldnpc032.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10																																													
		//¶ñÈË¹ÈÖ®Õ½																																																																																																																																	
outlandwar_lpf001	CommonNpc	±¨ÃûNPC	3	8	83	2	2		0.5	4	hand1_1	npc\worldnpc394			icon\funcnpc\worldnpc394.png					0				3	0	0			20				1																		371	20													1						1			2000	15		2000									10			shop_outlandwar_001					70401;	70808;70401;																																				
outlandwar_lpf002	CommonNpc	·çÇ½	3	8	84				0.5	4	hand1_1	npc\itemnpc057_lengpf009			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1				0	0	1			2000	15		2000									10																																													
outlandwar_lpf003	CommonNpc	µØ´Ì	3	8	84				0.5	4	hand1_1	npc\itemnpc057_lengpf010			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1				0	0	1			2000	15		2000									10																																													
outlandwar_lpf004	CommonNpc	¶ÜÖÓ	3	8	84				0.5	4	hand1_1	npc\itemnpc057_lengpf011			icon\funcnpc\worldnpc1422.png					0				3	0	0			20				1																		371	20													1				0	0	1			2000	15		2000									10																																													
